Time (s) Adjusted,grouped_wild type 2M Sbfr_Series001_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series002_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series005_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series007_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series008_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series009_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series011_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series013_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series015_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series017_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series019_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series021_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series023_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series024_Crop001_GCamP_Results_260123,grouped_wild type 2M Sbfr_Series025_Crop001_GCamP_Results_260123
16.5,2.3522521480213125,-1.33043870751195,2.4918534357081876,1.030031336049868,0.5376321571274527,3.912377080056684,0.9846511796739144,-1.1313156909406743,2.236849486875574,1.999344366265885,0.9208581840824355,-1.750005187047699,2.5816277837951063,1.9420497709425346,2.28767430420917
16.6,2.3571223582321394,-0.5736988666473786,2.5154035602253577,1.3278769926902836,0.9258877011063804,4.086613394288644,0.9067401686101118,-0.13818956294513463,1.979857792582373,1.8653188761322026,0.5803914922997517,-1.1045789209685504,2.8322594465511974,1.723419562111978,1.9318175885868634
16.7,2.1632196247848965,-0.8230953592459751,1.9122372657638698,1.5357592438409178,4.909179030142763,4.416766935159858,1.0665371543285707,-0.8424514793948608,2.0402901401170075,1.6918933449093094,0.6870850825039216,-1.8275808167195633,2.3902638606468907,1.7853609004740063,2.214883968204952
16.8,2.2844337932439034,-1.02230163749867,2.0787201013578986,1.4083286784481457,5.303865026910634,-0.2312015623572483,1.0355544856322183,-0.22644227162435904,1.4013861983786655,1.5922629318167756,1.0727312350585736,-1.6124865074721741,2.4032449842814394,2.0441169347873007,2.0527163066708507
16.9,2.431169745221525,-1.8312586360971523,2.208956101463592,0.9902050233477508,5.729413990855171,-0.34352717386543974,1.1211151471195056,-0.5460026328778813,1.8539362818105083,1.5085052764622828,1.206434581523621,-1.9720689266930278,2.808845940208716,2.0649657803229955,1.8378041134767447
17.0,2.124278627735343,-0.9076242497976308,2.827725982608583,1.458711923044616,9.384462744684697,4.310355387320148,1.5454650384344477,-0.8742107432100545,2.0102356514886113,1.8430348124489315,0.6116475692702457,-2.1986001683575833,2.518375590718227,2.082307380119291,1.962011741693912
17.1,2.0980307508894787,-1.4400689040128305,3.112623895119114,1.4417198008538383,9.252249765164887,4.107494544707084,1.0626579961976574,-0.5571027626350404,2.3685826213492795,1.4331233270260917,1.3787937663961092,-2.3337620228319325,3.0512966848357825,2.1397329413730226,1.649366049749994
17.2,2.35013813997897,-1.8236876429469082,2.6924619021975813,0.9858819104130214,5.1375624187520685,3.564502590889423,1.6342029211730429,-0.7054002694719714,3.011989782322523,2.0541856186364544,0.89438261706196,-2.5450293042255128,3.11027875374921,2.008620282982249,1.531456227375135
17.3,3.064616397233798,3.3757873844536697,2.721506241146969,0.9392673775837226,5.567752241886393,4.388572094269044,2.0025596505284584,-0.36377448938485246,2.3140355734358744,2.2268217980577276,0.4803858045911724,-2.492760628982729,3.1428057515872343,2.0389959379402276,1.7525575044173056
17.4,2.4502320559289235,3.2469664467768347,2.562164004034744,1.0911851616288084,5.028243458617954,3.5036470123868364,2.0722005572055835,-0.0924173262448571,3.1355312279718754,1.5498563470546696,0.5460513992667555,-1.9076212609258598,3.2491536343360012,2.100847963920991,1.452173779207425
17.5,3.165861755775092,3.7254248218691,2.7582266773003936,0.900098247406472,4.8904084770248595,3.6569183886921843,2.0054419981413822,-0.4649994938786235,2.8913335154621613,1.506724829677775,1.0877316215795485,-2.046614947681984,3.258888951333037,2.3067791502643855,1.266134432849526
17.6,2.7218367461776545,-1.1024451744349246,3.06009326622757,0.8702918402663009,4.670832930998098,3.759020578799336,2.3403438436868758,0.3658972650816681,3.173652463515392,1.2934938323931582,0.4072826511075993,-2.151636816624974,3.2948290929502413,2.2135000660539994,1.1551995749479804
17.7,3.309989582355601,-1.16847047492766,3.2089406873407906,1.3049972316584633,8.82280636926718,3.868883210974503,2.3326044613949355,0.13392458294153275,3.1075116445281123,1.6241834053827189,0.6164409248983067,-2.463067853807844,3.5999999553901505,1.977200739668394,1.0556032509005395
17.8,3.231036356940371,-0.5030233912922464,3.4351267219307218,1.261836848976725,9.403452069235804,4.441695611772865,1.9484220138224355,0.3732029294347754,4.095460029477115,1.6029596005430742,0.7664148977937182,-2.1666295805830216,3.251014255757565,2.046265627864138,0.8382370698092303
17.9,3.434470705098313,0.39975250958651465,3.1336092864823093,1.5660394803963333,9.041774544940619,4.724837028855709,1.8788644842775453,0.15420168268358747,3.906256695245455,1.7502650073304258,0.4263977128642713,-2.1766368656555786,3.334354459433535,2.0612700124360446,0.9138922218807779
18.0,2.9163762506399813,-0.07486756326354627,3.054875720101458,2.2533244888145845,9.063251998669834,1.273167868053009,2.0800056976062375,1.064038640583501,3.105763123320049,1.821751167604261,0.9140984796419267,-1.805829317133953,3.915885259332609,2.145784918051926,0.7623389029464924
18.1,3.2380884704174386,-0.6655066575565738,3.4019301509517317,1.676977232107728,8.43793566159653,1.4548865155302217,2.121888331779825,0.9085181333031409,3.0811426127267385,1.4132495398540983,0.8600833950875191,-2.048330157222513,3.7565394274891792,2.163282762537149,0.27176471640695166
18.2,3.321070060797841,-0.31006154091512705,3.3465247429148133,1.1812768548269799,12.246962578045466,1.06246739555205,1.727563179125427,0.8726642831200158,3.397391613371651,1.0789355578851487,0.7902065144215982,-1.5271089363024979,3.614912660511726,2.2954150213491413,0.47826223675601565
18.3,3.0992404371416122,0.19948757324878086,2.899113495134442,0.5444510684677479,12.379787368944744,0.9879580690323646,1.5371499470817738,0.7369995496761215,2.8724254935166584,1.1936853878124025,0.8349681737193984,-0.9345947780439583,3.920216117248705,2.1975062111347685,0.6302666035337294
18.4,3.3066709089807276,4.742004963061276,3.6260062037187746,0.8318321845259646,18.360039160321417,0.7011948796896124,1.6556481791001887,0.7134166232373333,3.2268911935818787,0.9534674841910764,0.37895928184720784,-1.2662256070322102,3.716373686994059,2.3526265375920454,0.665986994017167
18.5,3.4369842634705474,5.165934202112823,3.240360972038115,0.4545873970829182,18.000880435791853,0.8921758897717198,1.9979811683011817,0.6285267976301148,3.343846315687662,0.9395048887818334,0.5797145408822679,-1.1293439552962123,3.504177441859958,2.61915761161846,0.4475356467064153
18.6,2.862138013159333,5.4983226334327515,3.050601331875164,0.33001415841310733,17.8692210993894,1.6748841137988393,2.074751937260031,-0.22064542568856282,2.9535479010922003,1.1575873843203017,0.9122815939133297,-1.2592561418960488,3.240104952826293,2.525394992325816,0.6994326122718619
18.7,3.0199451240252686,5.271842806724183,3.256214498450675,0.9219629083067624,18.249824918751884,0.9205799771767742,1.6351385944027106,0.6722339432066473,3.066927011637594,1.2427501276921356,0.923966907036113,-1.3077752284075332,3.324897269942842,2.4253094690575736,0.5003694717361422
18.8,3.1322755516745224,5.702129861850432,4.609876081544451,0.3390179422649986,17.99963339419974,0.9774797053232489,1.8591165836993353,0.47238758223292354,2.5640150820204606,1.0576575096043621,0.6966610805675306,-1.8751219623356876,3.3280956222589464,2.4535293527922075,0.656018827336982
18.9,3.096915595822316,5.494608984819345,3.400615714418537,0.28100141519601163,17.64245720014691,0.5136078041220573,1.0369798074764933,-0.24124787978571627,3.1585147948321692,0.9196190639348072,0.23323315458852045,-0.8050961404982249,3.2224533445188595,2.501537620702782,0.2105980545918631
19.0,2.931045036443296,5.814541936430151,2.8335586753554822,1.0182840036391996,16.846083660470445,0.5731065999083631,1.387264659995965,0.023972907287117984,2.7868667520012833,0.8028996970580629,0.09958078617244803,-1.3980762166344127,2.9880378801670444,2.309966885173078,0.05085076516526987
19.1,3.1732117692915787,5.41554203599667,3.0875987820847985,0.02039209207485948,17.237705090307237,0.9012197234540587,1.329595273937855,0.28701963898024774,3.509699831432206,1.5834248456252138,-0.7639144884077864,-1.4062810815867821,3.4737354771653277,2.26772228866727,0.27680198662043853
19.2,2.9908290532196435,5.46438707871354,3.2034251354640126,-0.30701205356167804,16.546823948828973,0.30511571423422446,1.308136454044397,-0.5300984610166162,2.773565923356705,1.6866802658063444,-0.36892594061597084,-0.7423725145230411,3.577637170804477,2.549635404830546,-0.07597437255678674
19.3,3.2381742101179225,5.493213751186686,3.4478344407178185,0.4868661747574241,16.68700964252128,0.9661551969906839,2.03518462114389,-0.10047500237214146,2.5923316565411763,1.7559696994641647,0.5448669178729619,-1.4448845111781319,3.4270910983567373,2.3369253609261555,0.05683690342857206
19.4,2.917283943365539,5.1942270264196715,3.6573701001365024,1.1911941908285133,16.688810895571663,0.5524401092387885,1.8547579749679066,0.05442706566710287,2.567339343117638,1.79427390340674,0.42564130928413935,-1.2203500885519807,3.772642439172392,2.4835119601775233,-0.10946233616951417
19.5,3.033086930926079,4.896555804703971,4.756605827179965,0.12277175499071236,18.918842123182507,1.1542042114103075,2.0702835395516175,-0.44688122839411637,1.891239431585873,1.9749551647223118,0.4028563294726917,-1.2200590535723075,3.9352026361622756,2.4895020925874563,-0.36785471350596133
19.6,3.298624636959679,6.8554033248427455,3.9869665474454754,0.46598402476590417,18.559253507852432,-3.612236930346157,2.0778940119436533,-0.0771154420788962,1.5899026939224172,1.9101103061242717,0.8635044951615178,-0.8337506918973592,3.9113894865064247,2.759500023075774,-0.2885044181443086
19.7,3.1296487568045577,6.9736813331596155,3.252325543441256,0.4179179199244665,18.847977545644838,5.119092302242476,2.082362628236958,-0.9388974662587621,1.7399071329953326,2.154932879986146,0.3414243672393522,-1.4362140545897026,4.113701529137029,2.4660126243132403,-0.1612303422363084
19.8,3.06382831160468,7.764739117617636,2.8837996505055306,0.3805044616305149,18.873815854845567,5.955726709177735,1.7510563200946088,-0.5521987305089806,1.1128836834863747,2.3852931846300534,1.0363089535168464,-0.8767467836209448,4.040585850349483,2.6609890660476143,-0.19759810251857157
19.9,3.272095345503481,7.5308009618804,1.8375551881084782,0.26379694855053604,19.817897352607066,6.49551092031139,1.8308902026914295,0.14422271424961286,1.7226671196131829,1.9130289284026452,0.18355125997037458,-0.8318917889948532,3.3929256031831643,3.830902077110167,-0.4520053675240079
20.0,3.3590090757627618,8.312893669028885,3.385870608022034,-0.3472798427972972,15.069509435963306,1.9453059125242267,2.218008548059693,-0.5196528579993531,1.2697206988827645,2.5405534517103523,-0.059576512078434174,-1.43314888170437,3.2857732033706495,3.682811522940243,-0.47440293588739824
20.1,3.5350340530441446,9.05289878377679,1.53696996283366,-0.8173519050716136,14.575339026870802,2.006675064571958,1.8588275623381865,0.650845763702304,1.0416627413301596,1.9025810397382847,-0.36324113248284107,-1.2408301429723947,3.219759983649222,3.553094925176563,-0.9229808554684311
20.2,3.8284602739056357,10.46232063713304,1.9057564875759976,-0.580892456962764,14.711397157176217,5.4975196844407535,1.2610340891726608,1.7773328768250307,1.164955229304688,1.0365867874516246,0.030762711917460273,-1.0732772441232652,3.4796496816576967,2.7537702322484714,-0.9791013234822197
20.3,4.014994191801284,11.034871140077303,2.0746573540734623,-0.9375608945693958,14.590533625270734,5.474315956114838,0.7213368662694601,1.3910771489033027,0.3967353484936238,0.8565222469885421,-0.10936683202000808,-0.8227740955243878,3.424434533875605,2.8703119400789556,6.791441788642774
20.4,5.6835810065192325,11.029201120814204,1.910832483736666,-0.6098013308334265,14.57257566109747,5.437322883452698,0.36416761746331616,1.9097374597601062,0.9966900790111213,0.3961192912284943,0.20360691755823712,-1.1307155081386182,3.6517124584779173,2.7075423743081215,6.548471340059198
20.5,6.892335867006559,11.764618161411427,2.031713206178786,-0.844637235429496,13.890886282432753,-3.749075661210769,0.6193211130321465,1.6522066752097082,1.0302066057074626,-0.16039168362305078,1.0084160013529244,-1.6002108369652874,3.901895246972782,2.96243832955655,6.947758165192163
20.6,9.823009187564919,12.496955443906899,2.8087043484527374,-0.00970649597445572,14.363074326855322,-3.902986486341895,0.8069975209400475,1.7609226415096941,0.8291758919976671,-0.13796126250633467,0.005688762914701773,-1.6966544622614959,3.9963865913195185,2.9331330631247132,6.617863101844066
20.7,14.658953244209378,13.31881012619407,2.93903088183232,-0.7176784721945637,14.672729195220374,0.20743508441425007,0.19840828435557256,1.938167915929819,1.8918375050076404,-0.12417879488693195,1.0438325689959878,-0.9826091522780693,4.54898528499947,3.2271506427084398,7.009792322707803
20.8,21.178726663865344,14.692305501043492,2.534999993622959,-0.5805737403523876,15.219113191458595,-0.01198135830935243,0.23349566323195958,2.002558297397605,1.9888299300600218,-0.5493895095143699,1.8146637115740125,-1.3028099643967463,3.851048300851595,2.8900060857994974,7.2126023210531205
20.9,31.681931173683843,16.31432527456763,2.2206860316970243,-0.41808042108918464,16.222463614318237,0.03503108425502344,0.020828535292261918,1.824692378990262,2.7482630949402793,-0.6840071818624684,4.676738044732967,0.2764696773680222,5.000762609280635,3.4076842584381097,8.245035315644946
21.0,38.66163568668809,18.64792557423069,2.0160971642893184,-0.006245298404904176,16.19923988951136,-0.3688525672710101,-0.007185600530378977,2.0159960358206446,2.9685574786261615,-0.8831834639341416,7.458233235474037,2.532796686240551,5.623976143627576,3.3128942798176197,9.048230354524716
21.1,43.42422082493122,22.808988396133394,0.222240802420127,0.17310367543822291,17.287941146852162,-0.6269536483209723,0.04396456304180596,2.571420753052535,3.443652016469987,-0.6755539882395833,10.739965949154925,4.923109940354951,6.696785724130168,3.3252284381179815,11.655196117375455
21.2,47.70745907232166,26.585523848358516,0.10463511019041949,0.8570757921503134,17.556196897815376,3.8408955241810876,0.29397516790429634,2.9631914063832596,5.143035204229735,-0.028563493324185174,13.263370287577597,9.024184859039982,8.064571838361898,3.407838004128582,13.388931269852154
21.3,50.563167565116046,30.19919235237728,-0.24885601715837602,1.8869380947525904,18.295435233525346,3.441736438548417,0.7222713085264196,4.417420748527208,5.625927920025658,-0.4044878499659603,16.87623100303592,12.950082445320568,10.382209613738791,3.5222787334481724,15.185512419409207
21.4,57.583472004577736,33.74018870884563,-0.5462510347465503,3.8119786211648705,22.846992669131502,3.5811174198635416,0.48379785153743526,8.735365736005626,7.0430114104906885,2.6926109725539287,19.53989020721864,17.11158734523625,12.858826934702588,3.8166703052077895,16.93290066349775
21.5,65.07087272137187,40.38351734490428,-0.6091055659301254,5.875077040069043,24.378282250433656,2.970338262299783,1.6445729467479602,12.427415606076682,8.657079497237307,4.077810797124162,22.859821726878412,23.146638473395683,14.97540938173303,3.967123444543574,19.561174732030764
21.6,74.28674562408187,44.94003990263055,-0.3757753013981997,7.710817442519648,24.600523457788093,2.793704990557634,2.751264801479635,16.98761673212227,10.564268780013268,5.9235313341804945,26.722329603394193,28.98535814968886,17.302258014229466,3.8248993031122294,22.17076171693962
21.7,80.20805808252408,50.758947254775556,-0.4373715998552967,9.839812190912392,25.139391588042763,6.72861881314876,4.07102561401667,21.64627592177685,11.431154404532645,7.501989533066846,30.037998342763675,35.863237251905545,19.98259731997561,3.986661312760028,25.233002378837845
21.8,84.9012628798063,55.97862206382418,-0.5392701900378398,12.393474294537073,25.6304022609255,6.584982776306104,7.783037484973975,27.937755200508725,13.421318646535532,9.08324441255699,34.578665108485374,40.555552409247795,22.827696077560116,4.181046031098375,28.15108072192797
21.9,88.84874320509977,63.04161556519426,-0.6004642967014124,13.999968890240154,26.306661068546795,6.504359975667729,9.362375616482245,32.13960823312989,15.299480036857883,10.913668401460896,37.615339989458555,43.43188432817502,25.684095543507595,3.841490081949953,31.241072208595288
22.0,91.68780855446482,69.5310117833084,-0.42363554001214787,16.450420540291837,27.480384119292395,-2.8601184460201896,11.073462487858716,38.27173308627981,17.905193001555304,13.693837478138557,41.88586593464383,47.165798095620275,28.79072769339749,4.371148843414552,33.702450452346056
22.1,94.38765245229418,75.21688297894386,-0.46599919506322607,18.557072767057452,27.97677284380804,-2.2303347397898996,12.446659883817182,43.77221379552695,20.05691443258982,15.97068790497649,45.1433747205419,50.74500369363768,32.10550544753737,4.435775107575296,36.21327460349855
22.2,99.05447575824904,80.5523641902453,0.06288783234622741,20.74661257029465,28.198756261965116,-1.6575840541527942,15.167833450356492,50.058282010728874,22.485830110604375,18.35190154021101,45.91883586800405,53.4896811684998,35.917398772815595,4.564393606001759,38.58724804903645
22.3,100.6157970372479,83.61564645900718,0.2423808980627733,21.855980508384295,31.660515908041962,3.31136864556413,17.792306064877142,56.203764734673626,24.334833921339197,20.857386895250738,48.301205258998976,56.81331404240585,39.410884756020586,4.472524278314376,39.89739972124573
22.4,104.72806522048374,88.11147703623969,-0.09408326173630854,24.39463712964889,31.679676492969314,3.4519345200323617,20.164457231870774,61.79436972715111,26.633682872009867,23.462807256200517,51.43571388949838,59.73376079072719,42.27108251381901,4.7857279255834575,42.33538306680288
22.5,105.74735182229736,84.3344217031265,0.28597334619849235,26.434857960234588,28.453186804906814,2.9905065844859244,21.967493552786134,67.90016473636582,29.438185900456293,26.562517973488415,52.933599012285576,60.53587408079633,44.97514430337932,5.041453896686807,43.64322369760577
22.6,108.42515293272376,86.6667729890592,0.3317808728634901,27.48217181567197,32.10859305928301,3.7138172400418448,24.66176107950711,73.32134242911862,30.889766627344667,29.330616352021178,53.673196746108296,62.54017162083068,47.52596606220169,5.024059320319664,45.32917943012918
22.7,112.78271099619133,88.61110382336153,0.7074671749098176,29.421333906711418,32.08669660170823,3.2591338090782696,27.038251109115627,79.45600324108082,31.929690555753396,31.66576892732343,55.620086430527,63.557615970330644,48.7944293279879,5.130771977836234,46.884508841959935
22.8,114.57601925561433,90.8722271944881,1.2727675551482243,31.75386493800264,32.915525915041194,3.666849961778878,29.652447133516983,84.46472440963808,34.775278322344576,35.15860810959722,56.446738830282875,64.80556109995285,51.07329536505588,5.347636917839438,47.8068851591728
22.9,115.85829770787426,93.62142695473953,1.436961392881262,32.6621750700984,33.98908008357539,-0.3780783091610527,31.02247325509158,89.3977178016632,35.855875481203924,37.3507823330163,56.79143338436643,66.19657956751753,53.69673086603325,5.20583645395998,48.9002504785508
23.0,116.82321288068836,96.30618562472354,1.004060703370758,33.27024470675092,34.17495708605448,-0.515038099076115,33.63743873001052,93.8566338554228,37.9503000562995,39.68132247195769,58.13283234922168,66.01160981415738,56.16569166955433,5.374949043026556,49.768464015270524
23.1,118.49590740239675,98.37458557937003,1.3670898247706216,35.461915445164465,34.700563407631364,-0.3271787564577231,35.45761672809095,97.74407729874115,38.829700202655104,42.42710771299523,58.14586566680601,65.95154702057926,58.149695121166395,5.479572537946707,50.60652927161744
23.2,120.08936301121065,99.07475231905151,1.8274961524661375,36.12804266393886,35.27928786356577,0.3802207942166689,37.29866985258473,100.48579768401424,40.28486623308308,45.41520509617992,58.286530177175116,67.20739136845478,60.111090517471574,5.807838606906278,51.14112604879698
23.3,122.10360658856465,100.92360917254837,2.030738244327015,37.80982761274899,36.58140064392445,0.12223608419741261,39.27784479569938,104.29246478218039,41.73251239624608,47.575412534218856,58.617247994586634,67.35423602670329,61.56578643097074,5.715011061972227,51.58373842197621
23.4,122.58871078261777,102.72504606343239,2.200218101966245,38.03193767136114,36.936117252545166,0.1475061685038952,40.89692657813381,107.77759698838247,43.00890715243836,49.669675249292794,60.192883173553376,67.18403941208545,63.04871158477118,5.582429322627815,52.12187707663291
23.5,124.60582530261314,104.35656130414688,1.9312589547094472,38.56607574706045,36.792017963762504,4.632201647481924,42.594691216909176,108.31248817760238,42.69547885413123,52.29015799120564,59.94651387116833,66.2267063250822,64.202648132391,5.539222723855585,52.82298642456115
23.6,124.97943212907856,106.10428401626993,2.815628899777714,39.05260232575858,36.51537978019778,4.385678366197085,44.35676903017348,111.12665091257186,45.11050463537948,53.733904111245,59.61813090634673,66.89184565575202,65.04370982596618,5.553176942776986,53.06557944194951
23.7,125.86416938191178,107.61323499392873,2.9526412303372744,40.24978716653763,35.5137970215423,4.2341553642535725,45.47348520901734,112.35410644061051,45.05177988934479,54.90252507374647,59.89573008352089,67.12194986305362,66.23000447046874,5.770894056726252,53.509776007918994
23.8,126.91266870646072,107.63548065735219,2.8325132092919656,40.06908034714086,36.158106124539124,4.183012764490893,47.43325633668271,112.92288773808605,44.89494158619422,56.370583217011415,60.562698878793846,67.57475829815681,67.11424613767393,5.719793929784236,54.37486106253627
23.9,127.25282739780087,108.24965868130685,3.046357971359667,40.875974610203166,37.08126613703185,4.106453390891579,48.75681107643023,114.6771037487892,44.91323675078371,57.32144931152636,60.84730650446031,72.51453513690338,67.91959028782887,6.065692569233699,54.22989686080199
24.0,127.5712080637818,107.9207182779962,3.183695854052262,40.26751910214152,37.380970418669975,3.2590582251406754,49.31301511993655,115.15283766977123,46.150406468498154,58.345484933254184,58.89623505958389,72.62181031824875,68.36755183738279,5.905406350772163,54.51409314556122
24.1,129.38518611577587,105.00866289835672,4.21513273782122,41.347317863335014,36.527311778514786,2.933226057304097,50.30079434808968,116.63699426176098,46.76835673439331,59.204045541389874,59.07698322887968,72.20994016412362,69.25506936701242,5.8584850605514225,54.77030654968442
24.2,128.92365246564614,106.17384754766873,3.447605418576817,41.34364436962995,35.69343904853312,6.977573004029578,50.86772080673987,116.84344174240901,46.519642663467,59.700033192882465,58.46636807604841,72.56763107337198,69.22243026995864,5.9582269561229095,54.91983984638103
24.3,129.58721569870937,112.225311046674,3.7537359516281867,42.10252840756514,35.9175496777834,6.701741207419875,50.033065072609524,117.03041977707332,47.25194651434833,60.28230324819611,58.43283973327616,72.64823150686436,69.73662539991413,5.950745040566424,54.914447268704464
24.4,130.36945543997047,112.80170545842743,3.6628955315476226,42.15140185696179,35.85449781473457,6.782544469042437,51.4249323940366,117.61253462843302,47.36993661191179,60.09718168143197,58.76863871449669,73.06866531046678,69.90945255743483,6.054443268289392,55.576961509622016
24.5,131.19938265579196,114.23214661649762,3.9110739074373786,41.569601757051366,35.61857492167625,6.533466707805948,52.914411959813904,117.34058081560039,47.79946093251446,60.77919039997709,58.971273147791074,73.07976202313924,69.91874718335423,6.257570719294865,55.310062613907306
24.6,131.34567944906934,115.70548379638635,3.7696685099023473,41.67626814463415,34.892412267080054,5.949333673586693,53.87561600329623,117.1568914143666,48.03578665790084,60.79717719809995,58.71604967183464,72.15178680445864,68.87524615724881,6.163041081606307,55.521394455289766
24.7,131.40806624725082,115.15940346661334,3.7625415652167966,41.8341114142238,34.51091197002397,5.723495630621446,54.30249475412606,118.7813190987444,46.000956202854205,60.605051229654194,58.87302517552555,72.64071469876387,68.68615983243075,6.3924374933097585,56.044112751691834
24.8,132.15099331611592,114.92198749195246,4.2784869051988395,42.19193270279864,31.703807776295903,8.944719316016313,54.230973613128505,118.33375410561469,45.90366758882681,60.38635596747622,61.912033280675594,72.824167508787,68.8689444714131,6.171709137411895,55.93121424922961
24.9,132.8563921162199,116.75298460117357,4.309582159871793,42.24025988133045,30.953588882308793,8.514887602664462,55.289429941602044,117.89843593445437,46.78787495589968,60.55254624748973,61.04340873189148,73.26277595398305,69.26715826161674,6.3252661953260105,56.03888237686749
25.0,133.93408110807135,118.64420375816155,4.168617099672787,41.50937774394659,28.098157111808085,7.899282134002369,55.58970801003292,118.48127513038709,46.04836680401758,60.309734910524334,60.75654342981508,72.4791444966142,69.18496256680895,6.22055404419246,56.36580340038426
25.1,133.7454182640403,102.07582735849503,4.509540063203845,41.60550726776473,27.41764003909229,3.3322575967342303,55.86022149220667,119.7220879377433,45.58857057955171,60.03734899004823,61.39506640009179,72.66607580435871,69.63720898559644,6.291152223109836,56.4885742788803
25.2,133.6367312430723,102.45702953886257,4.436539542501121,41.22895958477762,27.839867827596137,3.3074141692089825,56.04189848562157,119.02323229893142,47.450098086160864,60.43481141452662,61.887842032493175,72.26086814368782,69.47006584525917,6.3742961834536445,56.420513562468855
25.3,133.01874722048802,102.81755650951196,5.1836565328080635,41.280439746461155,27.504354376994534,3.3090594582934045,56.632603562281226,119.59921115069665,47.125552739127784,59.92474984816647,61.93812961307194,72.10101640275269,69.66806738707017,6.2806504880867635,56.436517931924655
25.4,133.91258259361393,104.0062832889316,5.322992508066447,41.46078355828793,26.3763792440785,3.433993572157318,56.77095198895282,119.21548901554769,46.95174100301524,59.77745734457213,62.256754307830924,72.74192237342699,69.57239484976014,6.334305250645344,56.576017543213645
25.5,134.21505519573637,102.81796175390802,5.506327044847438,41.22739303376464,26.30205799384469,3.206723636907147,56.84559614075662,118.10381446518375,48.321814800858675,59.74316365753324,61.84360974096231,71.85692327076674,68.98208521191717,6.529643003977609,56.75508741223155
25.6,134.01839682313337,102.50786405196419,5.1533338470042125,40.56700606257657,21.655843506425867,2.8600070997872287,57.422690869323205,118.20822805075429,46.67307832142624,60.132775213734384,61.37972404822288,71.32287510314713,69.4984543089945,6.387152393117436,56.9600556401553
25.7,134.13048711363928,103.0365111227915,4.9767520388930535,41.386746650335866,21.23798299420578,3.3280704327794934,57.58255485788603,118.92227994527691,47.96039185307655,59.97281119059682,61.6848229587285,72.28264204484341,69.28093054113461,6.458117426116541,56.66374322028589
25.8,134.45717137209343,108.42538089097644,4.898194709119634,39.746317657127136,16.173844176372466,7.32096023520309,57.878899820939864,118.57822104663941,48.090911882905964,59.01631036786688,61.99639759924105,71.80190033207077,69.3079946616489,6.5768125737447,57.022064374373294
25.9,135.519270824915,109.98300125648655,5.397230690878809,39.84837069816051,14.968585145395874,7.603888184964376,58.230274169609324,118.4259090362856,48.102454578703515,59.317848297496674,61.80822634576675,68.94754081755917,69.24966326261482,6.474623860863593,57.447335826501565
26.0,134.7954442165284,110.05288743536815,5.638500014725198,40.81940286969053,12.146697937995393,7.798411636777246,58.598932421134485,118.96007421401065,47.642073305033975,58.85584628257324,62.27399118944161,70.73152378534962,69.27564637848033,5.554083146475151,56.715428823755936
26.1,135.09701037738583,111.3399966793657,5.776961894537749,40.05676508858692,11.903484564097248,7.58328669906317,58.371225816016,119.13154340261457,46.11549254423267,58.25790695922302,61.787767454369124,71.75054606026484,69.10452578572381,5.414568150227545,56.8560541191938
26.2,135.26598552779882,111.20326238798955,5.887136286909568,40.277986010677786,11.525234721334266,8.022374762610239,58.84352695944551,119.48582191732604,46.588697673352435,58.04644782160908,61.55069925141556,71.23452147181067,69.09185978491118,5.576901460273955,57.2012728488903
26.3,134.28487221679717,111.08086042308355,6.064253763369731,46.5913440057347,11.413140797689035,7.860614272849402,58.10549638681931,118.40876187353079,47.57396115671863,58.17002321543644,61.61914272446495,71.91713280539847,68.63181321755653,5.577853392080662,57.21847892359746
26.4,133.8534193810312,112.15565339825707,5.774157056022927,46.91418260671359,11.318744984357712,7.188329935769256,57.99463614892869,117.72396413320526,47.281066141655465,58.168909671138174,61.00016409783191,72.1370757166674,68.58071122792366,6.291781158594748,57.14323853102753
26.5,134.84490774825736,113.61085383578694,5.955897609357738,46.580531133290904,10.29040731024066,7.028032521665141,58.346899664422985,118.23902198347096,46.715337314829945,58.33611680815623,61.56093463730388,72.33322164014311,68.18518833353636,5.706577483160341,56.785078288455445
26.6,135.56008650573054,114.18273865713283,6.227209035274607,46.935700228268985,7.413866723690069,6.629153229275925,57.862567418891864,118.7068314782864,46.71244286517844,58.19323929437944,60.83207157019841,71.61498006609392,68.24379320871218,5.461678638426422,57.10330525351016
26.7,135.6241765238303,115.29248124240205,6.314145378483742,47.186231319423854,6.780011398343801,10.149902325947178,57.43945608456822,117.50541832729827,46.84887867635179,58.128793631537405,60.13062822549337,71.89365815324038,66.67965610452632,5.942880343686902,56.65682515441813
