Time (s) Adjusted,grouped_osm8dr206 2M S bfr_Series002_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series004_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series005_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series007_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series008_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series009_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series011_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series013_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series014_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series015_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series016_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series017_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series018_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series019_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series020_Crop001_GCamP_Results_260123
16.8,-1.180756278135445,2.5473961888056396,6.3913607404778565,-0.22657144572336474,-1.669795361167611,1.0244746081671465,-6.25428445595395,-0.7774492209887329,3.8135727443234266,-4.31837184034792,0.2600246975962861,2.8979291924738035,1.5588300331088218,-2.0827175255650405,-0.7951540733792166
16.9,-1.572959344045108,2.3336669885039063,6.372552715471365,-0.5822353368377553,-1.7995099103414356,1.069809656298899,-5.634504514899943,-1.173211710538279,4.415815466267232,-4.732107231371346,0.22028415960704617,2.9323390970450163,1.1178691921174844,-1.8402035551024234,-0.5623162383338531
17.0,-1.2717318027704447,2.3406154013320606,6.467180367099128,0.8569353251891565,-1.7209455524335793,0.9327380841937156,-6.424026932659679,-1.3386538640404728,4.648801849909589,-4.749812521137342,0.596740678128322,2.952699848466068,1.5402138604353102,-2.1155111081691063,-0.8216253687989692
17.1,-3.7853040230270083,2.725090289957114,6.463368195688626,0.6048450673266315,-1.6818810507601611,0.628839777733571,-6.558863969327533,-1.0505297041100654,4.618994813091105,-5.465303708631872,0.015603940017249407,2.7622565145412743,1.3113465089986294,-2.8770474198467486,-0.7584548601407937
17.2,-3.5659469617557984,2.6863876544877554,6.165345053171091,0.05797317150266057,-1.5226024140661574,0.22810236948034746,-7.4493994159885215,-1.0978975957019141,4.933862712597248,-5.051847420336889,0.1744072091072537,2.894548344913919,1.4682669777951265,-2.262079196764553,-1.211622703584955
17.3,-3.1981008390027035,3.124336017438605,6.0729419857544436,-0.13486588261634713,-1.6002632357137578,0.6637871344024955,-7.4172257644619295,-1.2307011424766925,4.848499665253531,-4.634856986875986,0.1541353397147418,2.3891962926239856,1.5821623609907043,-2.851875122358632,-1.4442111327075988
17.4,-3.5760912410116523,2.583005709891693,6.004082421733736,0.15460271075408505,-1.0665006405214807,0.7087561123769719,-7.638085455153302,-1.0223853728939956,5.043579583165662,-4.984653841895279,-0.16616505966347628,2.6598883247001863,1.2023631436962168,-2.4043287815468046,-0.8553766783982395
17.5,-1.0864576203629461,2.3895543260201793,5.645487183480347,0.5971288557545327,-1.1107605118305877,0.2720018806620459,-7.756794515724157,-0.9435997556392106,4.423400285007698,-5.267972596717868,0.02496376693097746,2.474357453872951,0.9932353241239831,-2.2818372339301853,-1.46801485631961
17.6,-0.77601427038213,2.1585000461942947,5.25393587513886,0.8950020250550179,-1.349864394216291,0.22485784395231256,-8.00730263560083,-0.9530232851840363,5.361041855737917,-5.077679166171963,-0.1023788389123399,2.318671498689283,1.09130212955887,-2.0882509601581205,-1.2343744604750397
17.7,-0.8332112709540977,2.3112342412011264,5.47533222535111,1.7404679693555218,-1.1219501001606256,-1.0342795611173137,-8.269111102988077,-1.9745904296469683,4.74983370206268,-5.33446334522421,-0.48557836225061246,2.4400967407865393,0.7283939134638082,-2.3938436708312096,-1.4722463912337935
17.8,-1.0307312516469924,2.431462237828903,5.652613650792516,1.2219717974892408,-0.9493402971023812,-0.9193059497879221,-8.465575811876924,-1.7913970856416217,4.75158310197575,-5.154028477490868,0.2453141747126799,2.585698542604979,0.542725402475436,-2.5878952486854,-1.2112031404827097
17.9,-0.8945985166841561,3.0391576528980715,5.6687087362031905,0.8805115980498828,-1.0995138672440437,-1.6102912510831473,-8.603359941109442,-1.9247436004444811,4.857196583428332,-4.968530952770503,0.22203949276809842,2.378745373167183,0.7119109457757675,-0.9357502209652604,-0.7110552938049604
18.0,-0.8094061764110423,2.9203500929142563,5.280297353837126,0.3490139252812847,-0.9034214217249268,-1.5202195490513515,-7.876768125148063,-2.290922781414218,4.105654443754047,-4.993563724128981,0.20898588589693468,2.3581425257666044,0.821371873957963,-1.3621799046295813,-0.9608882895197137
18.1,-0.5439854562400095,2.655812233126778,4.944237624135585,0.5034022890463938,-0.813720085363193,-2.3058593883264793,-7.285630400478587,-1.7914711662198646,3.9861190452549478,-4.7191133472470135,0.010125443737408979,2.5474703610257907,0.7087734282568743,-0.8693445170995795,-1.680275859769913
18.2,-0.5905373190080949,2.672791285959185,4.588588939992065,1.2703718022112422,-0.23178066806298592,-2.5176460024204323,-8.518431330237298,-1.8528075519902396,4.375931724970803,-5.042618445224155,0.3244239516538716,2.6919215845104603,0.8189311413834863,0.03379341482832743,-1.190571787138858
18.3,-0.9749269615058411,2.4420128427438006,4.796651252326696,1.5971208490382907,0.9646942512315784,-3.2661728421488934,-5.272061967566934,-1.8203477216492017,3.842585710369395,-4.744916962395195,-0.1660859892536215,2.560823501654599,0.4254459688011867,-0.3785173007414917,-1.3263283186102193
18.4,-0.99064218505813,2.8238486018196824,4.3366263848906454,1.2609660600055692,0.5845641635314998,-3.1576058723962865,-7.221978911781295,-2.247081688495019,3.5934019757748326,-5.340367832635499,-0.278093380732952,2.6993375911480024,-0.40379506098759244,-0.29253037884710276,-1.914591659988933
18.5,-1.2661774111069342,2.905190024939563,3.530693730484694,1.0552326715818419,0.4750404379251494,-3.1458780044658736,-3.4486487159534347,-1.925435222153204,3.347975693861083,-5.290333854943192,0.13480682339648897,2.4224661330867,-0.9293782466976372,0.19490954101306723,-1.7855239895795223
18.6,-1.6684379116807748,2.7884962393329236,2.600309114735579,1.0259270877582898,0.21834543771256687,-3.3389256431562306,-2.1722905545436024,-2.078055876994669,3.2113725796660226,-5.502645915328346,-0.3497352606282811,2.325546053014452,-1.3372720579111177,0.35671090852992915,-2.4236644459869026
18.7,-4.527060811953492,2.6468633836989306,2.658881059273405,0.644609121657314,-4.7782646750221875,-3.757550982475836,-4.156753874200158,-2.2775646731001893,3.0316517481012517,-5.136703385816577,0.22327295503962485,2.199822299308794,-1.8710265448031964,0.055634357216478136,-2.8566691879221064
18.8,-3.3553528097693848,2.2565399832758173,2.9917306821492793,0.72300477138405,-4.734439121871114,-4.196717502072576,-2.608866859439562,-2.152173049468987,3.260267135907199,-5.261566843768829,-0.6553692129192026,2.169511643516621,-2.5020338539913283,0.8615576030484622,-3.0675290988102963
18.9,-3.8726509693335704,2.5629086805098673,3.189582428345966,0.7543653481886268,-5.3612790186023815,-4.676513680512915,-0.41773132909696375,-2.8870663258741183,2.3781641124075326,-4.7758262552931035,-0.4975622176781438,2.19319729835044,-2.990995041376693,0.2841310258997871,-3.461746883876005
19.0,-3.166808350364543,2.1953983378786672,2.291951945092995,0.4475215556871692,-5.858108570955733,-5.194267436783817,0.08850564272319694,-2.2352138486507362,3.26169127646778,-5.075579028536656,-0.39417041772279315,2.2720633203952723,-2.7226060545920747,0.750832829811082,-3.2231150123016246
19.1,-3.491065345903648,2.2618877581220462,2.5000135801523875,0.16045601875413684,-6.290403180178666,-5.265461728117481,1.2361580800084413,-2.9527829607864673,2.5442589555849673,-4.727331783631391,-0.2663004228122805,2.2785339123433768,-2.79182289944563,0.6536863355509377,-3.3381318674102527
19.2,-3.3297778502502635,2.4481675575861153,2.1346493805829097,0.01657581440647693,-7.0431309088408165,-5.973133626177589,1.2528413557988376,-2.7657115142364392,1.7692449166072777,-5.308621942999578,-0.27349120151017825,2.2306974277749427,-2.6183783038091373,-0.005236888959966546,-3.164165197565688
19.3,-3.326951140687081,2.7300636920807784,1.792988216568177,0.0258984395556765,-6.995878936515577,-6.300604187695434,2.1963519695247182,-2.647555359753979,2.8214757409906435,-4.4364672281442035,-0.6124895106024315,1.6263123392735896,-2.5304350096972787,-0.3302963731996238,-3.400449434656627
19.4,-3.6771756579596575,2.594839512085066,1.6653687463501186,0.3208020461085326,-7.418050761498472,-6.497412701969509,3.0217648346523047,-3.007002555500979,2.4735900637283206,-4.919447455049191,-0.8908651301654031,2.3582988150216644,-2.424537820192813,-0.3551657916997524,-2.973180917547638
19.5,-3.101531943584189,2.3296813237696026,1.1911781712389935,0.6333536286576105,-8.00344285476215,-6.831054494327555,3.3924479116627726,-3.183359163738425,2.4518811454020533,-5.177744564606835,-0.616732448283567,1.92852422559791,-2.706745769896261,-0.4405325573677996,-3.8028611655681495
19.6,-3.8612788931282354,2.807187975116645,0.31198573898696047,-0.46147167799208244,-8.407357036883116,-7.145826448440113,1.2023593166456514,-3.6033811336673174,2.208192872214679,-5.545730626842734,-0.6143162321830395,2.083824710153085,-2.7836027041833784,0.38421827617729853,-3.5158123178397025
19.7,-3.374269787079835,2.4487316175278684,-0.12861928779056697,0.5409681331568543,-8.922362709961584,-7.295477825616716,1.521201326554932,-4.152109247545303,2.185891147777722,-5.121413832708828,-0.7234485226590559,2.2874867396692,-3.4451871463734474,-1.9783851120726803,-3.51706813041994
19.8,-2.829431182557507,2.643562947255701,-0.6811823889817852,0.7468938979566819,-9.39909545268874,-7.19042863402869,3.772442389000666,-3.7810430876796857,2.6376138536180536,-5.027918788735459,-0.42099635424793025,2.273828173890736,-3.750149143825192,-0.9481806643169755,-3.2432742337808635
19.9,-3.808469870498204,2.6629694851536154,-0.4370587668917967,-0.4287287970976923,-9.800713667989408,-7.425177725311167,2.2556205362452184,-4.340382931108512,1.4869405140850631,-5.143174820731734,-0.07249311145166137,1.9442448124757004,-3.6355409655572153,-1.8403711651932726,-3.447227643267748
20.0,-3.7958705542477054,2.84175730290195,-1.0849383040156013,-0.22349182807329182,-9.987131611490021,-7.849731706641316,4.354621986086196,-4.433535064472231,1.7876054473045042,-5.114370668405668,-0.36969365192289194,1.7736441109481471,-2.9852760542684837,-1.212849362279648,-3.8338778647272527
20.1,-3.6493599566887487,1.905605087620526,-0.5536989476572138,0.2910323036465705,-10.499732408602586,-8.110479391910355,4.805565877752407,-4.555728523479614,2.16696513323809,-5.387839870851444,-0.2131374124976686,1.4388458060887404,-3.9181562184199876,-0.4937995054111579,-4.559335966783392
20.2,-3.767190008550058,2.511974836633263,0.20721625405492095,-0.49192804026646186,-11.442148312511526,-8.403266039164262,5.888540515942552,-4.073582233479033,2.561397647086834,-5.981778997411476,-0.3709491907397906,1.2446394952207571,-4.4499689719506526,-1.1808009518688847,-4.875820875843402
20.3,-3.459053887885589,2.7751870430342396,1.6897205143972025,0.31033619057493844,-11.690315404512486,-8.650827599886336,7.032261532176333,-4.355733916266286,3.1109184528796976,-8.387012752291088,-0.27903675344358403,1.3289971602772357,-0.6773277816405332,-1.2591133679392148,-4.53483793886228
20.4,-3.59852590593555,2.557509440628825,5.116249990858039,0.3288578246722649,-11.905032160340422,-8.564875258587211,7.01848209451045,-4.450574480822908,2.8223525045641713,-6.889357395934223,0.07782296908211572,0.6365800968751789,-0.8418468276309228,-1.9275340512347796,-4.861268737284563
20.5,-3.6406424497072214,2.2413679350183204,6.706589424756647,-0.8465540915044194,-6.715777368312372,-6.531184874022717,7.759317982351231,-4.3109344718999125,2.6677987327189663,-6.279524819683127,0.2836874898817272,1.0346791068343615,-1.0625275739911033,0.3321965898578503,-4.928319236450376
20.6,-3.904670068079038,3.2636118063515323,8.288372812454913,0.4716638983950965,-4.759748678371663,-2.5240365787559043,7.670141557658443,-4.061038177053364,3.312246956010465,-7.275050231474761,0.3233112753002221,0.35920827223882634,-1.2385978989105926,0.20459058029218102,-4.472714786393427
20.7,-2.621824189345972,2.8224418505448474,13.53199011589431,2.0690965561623087,-2.2150367779142783,3.345134275994151,8.24364512672976,-3.739392914686084,3.987078201436632,-6.189834370070161,0.8395451651459926,1.3993010191895778,-1.5513744468768396,0.2833544356568849,-6.0531922192638845
20.8,-2.279354934980304,3.5640994079912844,18.459003170996525,4.233430264312938,1.386827306814058,9.08654126105229,7.926760999122992,-1.5168407680401086,5.05983552189884,-5.013643782496146,4.795391572376039,3.692075204296926,-1.6394435086226622,1.728318481068988,-5.550906839729732
20.9,-0.7791930783966259,4.391731257211669,19.691595598500445,7.649436191891387,5.464327118095616,15.723356389439695,8.044546015737339,3.050718583557937,6.226361642416702,-5.201185004784747,10.180813745204507,6.372145028266636,-0.6647273915392073,2.555145717408335,-4.944054955702402
21.0,2.395507625645495,5.9299295687131375,22.698294700171267,10.489091006155576,8.747944162406288,22.454329631353616,7.362045782173016,9.372933381053208,8.281605921262404,-4.7500671144687585,12.355126650078155,12.003093736918306,0.3739817516380399,4.544205247714676,-4.563221240518239
21.1,3.5548062106482554,7.89143659663811,25.538240629172304,12.604046540998503,12.76542589630686,27.664061826239138,6.61178049180506,12.643061284018756,11.371448138455108,-4.902735688551578,18.467751748886382,18.797978423892832,1.7606107678625267,8.815193038656444,-2.4987770432518426
21.2,6.102040619223405,12.63053933085994,27.294686033430185,18.032084200855543,16.938533225891412,33.793764420259414,7.207537092354718,16.153839774422863,15.93459029529251,-1.7423589670572186,24.487653130695243,26.365002327820253,4.691636955003846,13.455795694708822,0.4407141845980491
21.3,13.44406346421425,18.653103346268587,29.423067986524654,20.653248697465372,19.890040258300452,38.76038926526439,6.937133477494511,21.627205190914296,21.879308979609743,4.1611545869422875,27.348876102462857,36.76879901232096,9.783575233766689,20.81494605770581,4.843220139843075
21.4,14.454058978489122,25.004868973199514,31.707018899020987,22.566136758686547,22.769532664205098,43.05913302409627,8.346650679401945,25.74700615491311,25.762975200153196,9.186428887333362,32.37175248658462,42.02693774056007,14.71054788747849,29.104329374956578,9.805844018460217
21.5,18.863014043989605,30.496008826763585,33.398282567827295,27.15132401026514,25.177653603935802,47.1376084289085,8.163228889302031,27.0475930313573,31.713477046970063,17.108993267949742,44.33175101297485,48.173026495419755,20.05618474347765,38.28875927399534,15.36674677197249
21.6,23.20899932182519,36.08796609834496,34.888199774775174,29.242516798302223,26.25441850371874,50.79589682131321,9.822105386153336,33.31313180224908,36.58454995437408,24.39392556528622,50.775082777340685,53.080197364063025,25.67703710454994,48.36797630604676,22.048523892286347
21.7,26.95749046320521,43.98139858608735,36.12095945359201,30.64862251301332,27.382903644269298,54.82903368444542,11.247854177849842,36.956213608255645,41.057694348803736,30.92015793827524,55.71309778299326,61.06665427353557,30.389955935733383,57.19672169340471,27.436813082625132
21.8,33.520159597206934,51.74782046272225,37.09291755394398,32.24225780774721,28.129936403595327,57.73346428975688,13.983498825555834,39.19856150651323,43.71488713748887,36.96292765044736,66.75133300824712,70.75478519316802,35.69417917579137,63.32228665362113,32.070582819098604
21.9,37.18358355279628,65.69056332631182,37.2367777193037,34.17205334809317,29.143529232207875,59.42249832261788,15.88660745134224,42.577297295565394,46.225628238902154,42.551785930314544,72.99499763676212,77.41067317133454,40.01259872719461,69.1744926401494,36.26904177050224
22.0,45.16062446335455,63.28303495461724,37.70644445030534,35.4105517859973,29.426486695482893,60.21600215488697,18.261215225567646,45.492940320976935,48.01175119734609,48.23162702371527,80.15656167955893,81.34619534966703,42.45915515058152,73.71752223255798,39.459519704248706
22.1,51.06438932534639,75.72285006527875,38.02184349913723,36.16908477122901,30.05755740764663,60.77402330880773,19.127037048775705,46.57438083583,50.468648356013226,52.06628743308013,86.29915346801182,82.86899649734622,44.222685948715245,77.16324404275915,41.83145105717564
22.2,56.776952956954574,80.81523594756244,37.84663069658785,38.238979598599,30.178697339285453,60.81415676940736,19.374623377087882,46.91415346167345,51.04187877036419,55.66237056756825,95.1756977315509,83.63123021573728,46.07706665841262,78.85195293465556,43.98652949719739
22.3,62.71929737624129,75.79275021738346,38.13009795508547,37.083760453082874,30.264132412422985,61.114561260743095,18.941073945098235,48.32413203705972,52.70703179611314,57.76280080846004,102.91234630114627,83.9238049282832,45.91467204733494,79.80647438153677,45.5974281323377
22.4,68.5291170947994,87.19981605536805,38.03620440202307,39.32787179886192,30.84378217229302,61.698815503940594,20.471024640149786,48.34010945609263,52.89827239825626,59.5316409995696,107.5090364185283,84.50303886878174,46.126174355191004,77.0880995761785,46.47605637154723
22.5,73.79058681809883,88.51931972522756,38.424870355243044,38.856797305063566,30.68547282354576,63.72753395766687,20.250687505673486,47.23091342793024,53.393944561520854,60.265808052679716,110.49357123385244,84.24076965494113,46.14317107733213,78.3579646170025,47.27850884338848
22.6,79.35924497172141,90.4724008554561,41.40045933143713,38.383342666108305,30.90754727260613,64.05924588099485,23.60981878572153,48.93566576336614,53.52785805361373,60.204631334542256,111.49201584554362,84.07972465354455,46.3749531343238,80.06650523299756,47.895254168592174
22.7,83.10941054152777,90.86457230794102,41.581523398226935,38.9624103660761,31.1757216007637,64.22449663155021,21.844953381793133,49.609543366574094,54.283427179927834,60.924896142758875,112.74794222328244,84.12078380483811,45.75460614034538,81.19650192070293,48.28316320706532
22.8,91.4889049745826,92.51137462712667,41.97513459440798,39.12559251556379,31.355156726589012,64.17759971717095,28.971913582173404,49.75533203303,54.58000412736823,60.19272693131919,113.25432146770537,83.7822226350707,45.00287551729334,80.40943720475083,48.46425143966733
22.9,96.51742668816081,93.52027663547838,41.5190522391603,39.33586951100648,30.668829941410273,64.34117042186244,37.20933363193778,49.55974000272684,55.67095852602493,60.78587448416223,113.23654187107502,83.74671273881245,44.803692805005376,82.37488212764914,49.65650533055069
23.0,99.95830934723254,94.54228659297169,38.034822722669915,39.758414191966224,31.008168276961968,59.899674916293236,43.80213445725215,50.01533561242789,55.044946250216384,60.30163144164199,113.63732553361005,84.08877410193763,44.00076585404745,79.06328962363233,49.6205990389318
23.1,103.77111888851576,94.75103167302254,41.43665601442804,39.82822618351845,31.136577809064853,64.13360810233873,45.81386882517737,50.52009030142402,55.08132495805913,60.38652852962648,113.53094058881646,83.61686792417447,43.789674700198155,76.40322431079227,49.035755369873655
23.2,106.15234542637731,96.1186944794496,41.919982720206704,40.10954237992833,31.34204969852661,60.164174231283575,51.36732091409097,49.688624909407174,55.506105147772416,60.937969446741974,113.62758479674063,83.85427038705122,42.86532976901622,81.29219095176353,48.5844669322713
23.3,108.34403592888015,96.5571656996828,41.70491953245335,41.339407549854506,31.342486295588678,59.85542157577721,54.18779138691653,50.85127983730811,56.12706319993143,60.779493419958925,114.0573394003519,83.65353830060475,42.214588755580905,81.0658504569065,49.264984326983
23.4,110.27010958166716,97.08831413505025,41.61399746885816,40.66748986745965,31.465084944386298,59.887467942079084,53.800508937075925,50.12950793906285,55.92414267370678,60.83103811936512,113.20040388873065,83.49133421128941,41.937361364598154,81.19793627518112,49.46342519051557
23.5,111.14831035964006,97.83381129027238,41.78073654983235,40.67902872652858,31.453312870339282,59.63276597211043,56.78411457258813,49.64050830425071,55.98920836249222,60.93186718283621,113.28607813572405,83.47015039176081,40.80963393262505,81.90185440745513,48.75775794585071
23.6,110.89441267179868,97.52234107629177,41.52254904668135,41.54002568042716,31.20553586222124,60.04559673099044,55.60150006765419,50.3239318534848,55.544608672347145,61.29249469874835,113.33431244516099,83.31560482511817,40.57257414990338,81.97139308317875,49.2734064639978
23.7,113.05711870366694,97.87973151775694,38.65307191308905,41.37132626288444,31.223787124047877,60.06988766460696,59.032961319177,51.84135231624046,56.6413389237382,60.9419436419426,112.65733556647277,83.32163745557102,39.954012380461194,83.87065590187466,49.46353738876133
23.8,112.00196961362896,97.84606245316577,39.278490885784166,40.367148676223735,31.411247869492325,60.347564886127735,57.82253106019229,51.74319375978787,55.41540524624517,61.061729388031594,112.86905496784031,82.57650792877024,39.43199770172488,81.44993810610765,49.82230000544664
23.9,113.19307892524071,97.4492686980595,39.90619360258602,40.28646800651716,31.45599356321823,60.015380864614094,60.476279429021716,51.95510347225232,55.672296102819715,61.21486739084402,112.89332017763067,82.61352751560308,56.669954383855575,82.14602263437416,49.14541220343828
24.0,112.76127850026788,98.1717938482169,40.177963195734385,40.63637431639353,31.193351051014083,60.14278596677698,56.83419759359144,51.58809699941685,56.30050714522241,60.756398448155785,112.50338757861986,82.37674448946134,56.002496006372354,81.9143052742313,49.28284351428653
24.1,113.58723054142123,99.21341500238395,40.320494862806314,40.623655910985164,31.010811109082432,60.43727001143241,57.455387926166686,51.60214410268789,56.030728824109836,60.91636212036156,112.35505473346467,82.49295305191069,56.343769296712516,83.8600349129103,49.153797953768816
24.2,113.21929462955387,97.49167586827369,40.32014440595616,39.85681222188798,31.499125754820824,60.68569319680776,56.958401896030395,50.79857386173583,56.58079246759371,61.743023796620236,112.41640037006232,82.17438609076858,56.20752483907047,83.91977382099745,49.89873277021483
24.3,113.69017131072783,98.71436546788709,40.25357122573395,41.12895414560281,31.643239358256483,60.62307560934499,60.275977091404805,50.553842029051246,56.72743718209688,61.12787016232893,112.14889622958788,82.63011652061205,56.15091887179604,83.66601565820793,49.20906923287787
24.4,113.02023833317153,98.25232899593195,40.47841283627077,40.940010582833125,31.41018422979551,60.34189562183131,60.69819426138287,50.53772222237482,56.07708471323876,61.05051003516385,112.16717843142604,82.09552216108423,55.78160391970664,83.56197389739276,49.41123451078636
24.5,112.64514419044065,98.69217814141106,40.527936916142,40.79058961243088,30.99416573990873,60.62392405479721,60.61377379146977,50.59499939999139,56.20605532776112,60.34286115135132,112.5529932874052,81.80690922789711,55.65674493240599,83.98758044433772,48.9506099641971
24.6,113.54722904119572,98.24757257743386,40.86309064696863,40.40591925290336,31.399041864812148,60.640128199284234,60.54231874255391,50.914150405236455,56.644731452532355,60.25135615838328,112.33839917007735,81.77731074089,55.85028328002549,83.54531271653465,49.336961405376364
24.7,113.72557214896555,97.23677045662392,40.24862491995708,39.70311200914196,31.50215738321846,60.85517162344598,61.04389477283149,49.61790327116856,56.352039567938405,61.511710658796225,112.20642743674723,81.66070506185294,55.31047092045303,83.48861054486397,50.09118530235583
24.8,114.24892826933177,97.55669531591066,40.91618472527697,39.53062294917986,31.406900189420597,60.848162404968576,61.69428137782387,51.16241491965303,52.780249238678905,60.49874750534866,111.89086531110654,81.16258960976617,55.56783672097042,83.69203787074305,49.51340211033335
24.9,113.90961889695174,97.63836301603503,41.482810968024474,40.62519108918788,31.272668037780832,60.74239053452896,62.231613401705665,51.37434418265807,53.61824620609086,60.45602539392011,111.6484532708027,81.66944424323098,55.169704550466605,83.13919343828358,49.74733699498825
25.0,114.59918950739944,97.7301365714898,41.75788790781633,41.509107568894905,31.334956770485878,60.92650888568181,62.338930252776876,51.76687191026341,55.910454568746616,60.48405959834356,111.93679694093308,81.07012128984982,54.744933217690956,83.41619697702338,49.72415928045429
25.1,113.96531543194011,97.32213684506256,41.50117690638271,41.40419830224516,31.63780237313293,61.01052419245706,62.133075170994324,51.04345106498556,50.94232365438,59.770336906263225,111.19991589079045,81.38106069149799,54.77739964834102,82.93782310659458,49.27878670583437
25.2,113.7496530159088,96.6115378182306,41.59564648028998,41.007737612506325,31.277565210972284,60.87488911833926,58.05191260737732,51.36145616927149,53.83097774666046,60.50071009549807,111.26025043080455,80.89220764086055,54.844894089099114,83.26452639735164,49.69219436280001
25.3,113.41795149202558,96.49254331954877,42.00553623666191,40.82522797643202,30.917580847764338,60.73030638795293,65.90696550102045,51.50889148441594,56.471046595489945,60.36118210355993,111.0001067589018,80.45012059796142,54.60748485461312,82.98639802148381,49.05099504530888
25.4,115.03178642073419,97.15842917757102,42.094228897810645,40.456350610775075,31.614612248811305,60.60046787240365,64.30766974464963,51.18013029291912,50.90152445448481,60.543393685941,111.04347348536857,80.26359660230295,54.33204209968713,83.45930283240084,49.08936154098172
25.5,115.89298532716012,96.98700063648234,42.136665544718724,40.9344693496497,31.60624265243328,60.6275509100836,63.204125002273926,51.38339709072846,52.58631740727079,60.34498152981741,110.67724002469126,80.11223318047948,54.0068055922667,83.26245840282078,49.22056212460037
25.6,115.34369468273728,97.32041489345504,42.167078420022875,41.21105484590852,31.436449769677925,60.53131774381363,67.98299421771037,50.90420401622216,52.86808138086002,59.65223729545338,110.1003546006819,79.81088083418419,53.91217410963074,83.16424553109228,49.04937038153077
25.7,116.07905679074474,96.8582735485947,41.909376132028214,41.067639678055734,31.940673887675175,60.578828506637066,67.00553955387127,51.42877367905019,54.15840809240339,59.358806632199205,109.98871252269211,79.53140411495468,53.347655963010766,82.70859400091803,48.739313687002415
25.8,115.81443069759979,96.77035804947829,42.49049385002416,39.99918081643497,31.889120174705127,60.465431150951204,68.22805136848396,50.784296472956626,51.044986497566704,59.449008140986884,110.09836278829162,79.53772167455188,53.18383935306725,82.32679078808441,48.604665918717004
25.9,115.84047946379398,96.73073404797576,42.40369231686665,39.00562784956428,31.586755961137026,60.81685393092984,68.73375387886676,50.42148939336436,54.06329642049394,58.246759867378195,109.50823105646495,79.31600334677012,52.8840395566245,82.06577788847659,48.22098797712754
26.0,116.08139586106947,97.47271668988017,42.21729225338349,39.10211280590449,31.717184718516506,60.583186616018494,66.6274585787718,51.0998670901663,55.95294076546824,57.96368901868326,109.26393929164833,79.40847146281291,52.29356161008192,82.07167389697511,48.25595643472691
26.1,116.3675078029745,96.69353863136158,41.902955710382074,39.93871584170078,32.10319881348019,60.32073557785996,66.94961304013262,50.543317443260435,50.770041697756334,56.83346674410628,109.97647696541242,79.29026985451007,52.335095897858864,81.90404325297557,48.337173625710605
26.2,116.46474264999736,96.58956207671457,42.08912184330715,38.763167424870474,32.29265141247028,60.50750738177572,64.74551411133766,50.78235788031465,51.52586337192248,54.11280766831149,109.55809703702164,79.63306090965403,52.13520562963635,81.41557868621746,48.334423221133434
26.3,115.66012757414363,96.71366555994231,42.15113828634771,41.08972719564733,32.156187268667296,60.48308894393986,71.37377918067145,51.024412927454364,52.22233222760191,54.2793375549547,109.61156485575763,78.5112159469555,51.49458536155425,81.07653603793138,48.34614783856388
26.4,115.34075809535662,96.46219122118865,42.011976196088916,40.47418569940862,32.64040392517613,60.09757390998347,71.00023914748888,51.58276655077332,52.47515845721799,54.782261319725734,109.24883557421099,78.43789083843565,50.87370480193866,80.79955538470642,48.054171114344754
26.5,116.02112329072614,95.8732799414629,41.835281981773086,40.02537938850624,32.39411471958279,60.051883067016945,67.4832102246964,50.872689855565426,53.656651039342314,54.62201310528564,109.26075253079448,78.23180860741894,50.532308276067766,80.24069965420699,48.14033877015333
26.6,115.74651928306523,96.19258817227626,42.06704878415892,39.94220910561096,32.09841479016157,60.21507574297925,71.9276775939284,50.56850757441496,53.72744489097501,54.70969918008915,109.45350425809505,77.82260606240327,49.74360473169901,80.00131534238534,47.999030816609164
26.7,115.74280870421562,96.50091029777906,42.13910701814798,39.72245589347504,32.269352383534894,59.875856165296454,71.12190073317029,50.75169604798886,53.672371199224834,54.943709901186736,108.77452743134305,77.7445110533361,48.46333213989298,80.08757774536375,48.58214552462822
26.8,114.71192076199344,96.13217981716471,42.150089539962764,39.1338939902585,32.562696494314864,60.13963899592108,66.92748852254053,50.79974709271273,53.57384525058962,54.7607118325463,108.7184309714734,77.91414416399016,47.95695244865096,79.0432939290268,48.25747512179605
26.9,114.76499418107637,96.36437075355566,42.0618177850867,40.421577935675046,32.38507178254146,59.82375422824526,70.57060536551283,51.113570931548,54.06485895165301,54.75741496196135,109.41849349026683,77.6731699411784,47.636515034294064,78.91891208060085,48.02215619714501
