Time (s) Adjusted,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series002_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series004_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series006_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series011_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series013_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series015_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series015_Crop002_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series017_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series019_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series020_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series021_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series022_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series023_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series024_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series025_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series026_Crop001_GCamP_Results_260123
29.5,65.3336078648331,91.94686337394882,83.04110853755016,87.30063292469421,101.05382619875824,53.40343124117859,55.12966498559053,110.72905501153946,60.70766454312611,75.41287637271392,75.31442361630245,46.186775639769046,45.559201204663744,51.24253705587188,73.38737192497837,72.58410762603278
29.6,64.85635438020407,91.00210475782005,81.96465712261589,86.74441785646526,100.61556222855008,53.002198026699844,54.662339980669444,110.70593789258828,60.22401783086021,74.58045912693765,75.81323952407875,46.447376514701986,45.48713882402379,50.87421340457349,72.95227818027399,72.39587535520471
29.7,64.88162921887889,90.13649353252431,88.59759108358891,86.06712660299371,100.42700358376747,52.688954736040856,54.72540176255787,110.52249239085037,60.22209373742196,74.75189185585252,75.30748740757838,46.23983832827693,45.51800018951894,50.45156783276147,72.22243309626487,72.65000030797148
29.8,64.79098998980974,90.61636602465366,89.00584728167846,84.17865866016166,100.73815835415581,52.100505092342324,54.086470574583174,110.65143066547641,59.71672875930841,74.46688712413614,74.98099533342462,45.85904347303453,45.16281290627261,49.800503683783376,72.04009552994515,72.13489413453924
29.9,64.69591116407508,89.76991700033642,88.32575299794684,83.20087217368315,100.77587205911101,51.99653270803875,54.22996296693586,110.53305541112502,58.88007736440636,75.20989701302881,74.86142298769124,46.13510932566349,44.71446589359732,49.73101378615766,71.27708646510845,71.91715243040757
30.0,64.08074074923982,90.01548042671047,87.93611249504518,82.07532333626715,100.1627186392702,51.72377586363459,53.919075137578346,110.19309625867952,59.06677775375648,74.01366756672343,74.60395007388396,46.01889956251249,44.88567440775871,49.29173292110332,70.90098893653033,71.88454819773654
30.1,63.76537645785969,90.19395463401258,87.14277926188313,80.41472612424012,99.50728655477278,51.494480586877195,53.6344962870609,110.28252854518999,54.10718451524566,74.05606732102976,74.7463650212304,46.1631311011694,44.85721303883133,48.447865650366495,70.39282835637535,71.77599458349833
30.2,63.34350764853877,89.53941283780647,86.50141196542235,79.14164406157394,99.384454699371,50.64917596395103,53.15625021100569,109.5606437396537,54.44605186342086,74.00525026978005,74.39460867617694,45.901775328639786,44.31201302296813,45.754883475286505,69.3622215457334,71.92606757797246
30.3,63.244346226031055,89.62042694971446,85.91273038435044,77.62525658557239,99.77654941828794,50.690859725438706,53.08917583649148,109.56555954078738,54.00041180186683,73.7003529439309,73.87967149215913,45.95188280179475,44.21177509444284,45.688927715903475,68.60326850276407,71.09861948984343
30.4,64.1472313687191,89.75807839186776,85.5336508034614,76.7922669420937,99.50227666607329,49.75894375058634,52.36339480686281,109.47177484675854,53.743005466966316,73.47944280476428,73.5432634721275,46.08187400342733,44.153802592306974,45.22588433707546,68.00843994955164,74.92733810784796
30.5,63.95275066519924,89.93718567351019,85.08200702860158,76.03155047711995,99.00754500367698,48.67131257525681,51.863477139107495,109.3533331216307,53.37236015302239,73.33630771115027,73.65452651723436,46.1982444056407,43.681363671760835,45.53481706986931,67.56114884332686,74.58754869530352
30.6,63.51117442552564,89.31763665674538,84.31760303869294,75.18324087163919,99.44372667629376,49.008590012845126,51.80700099461501,109.05608763969141,52.78849674108628,73.04422108336304,73.3684840172299,45.654798979926234,43.7532691230041,44.72427736746096,66.93415918928714,71.71542076133811
30.7,63.060383432144434,89.37652108758287,83.97332110345769,74.15069209237568,98.31350399286093,48.3459937369693,51.359832751810195,108.66723885588837,52.53418892924251,73.00836810077763,73.53541551103285,45.985112961833295,43.40608080193553,44.644077799502384,66.20342045927032,74.81768112321222
30.8,63.71882557892524,88.68784411516566,81.71436873169347,72.29682385875977,97.61827670373945,54.01222726983186,49.46797427553775,108.06294996398195,51.94719892903498,72.28099524833596,73.38847528668336,45.540955606346756,43.2333570072954,44.44405918485371,65.19978227788712,74.57234127649185
30.9,62.94034598452944,88.45143170496377,80.24471636165568,71.14825530810076,97.46704398941534,54.19520079545344,49.375214066263894,107.86509255780605,52.02283750340997,72.10626298603765,73.20860487066955,45.73605676351562,43.22019792459619,44.42224022250437,64.56622874373546,74.61508607062046
31.0,62.83692839215098,88.48617277426557,80.34951165441998,70.16043395767139,96.64234950425262,54.44729684998752,49.7822661689227,107.79462468603175,51.93369125394452,71.59609911407918,72.87489261715001,45.58599729638656,42.90927477643726,43.814253385050016,63.54551354415783,74.7138908252251
31.1,62.70528204206033,87.59451581320967,78.62494097318049,68.9689998214755,95.79618578283623,54.07634375832369,49.46914860134948,107.64704341742626,52.196195668838044,71.55072300431246,72.75382530597403,45.34464644223668,42.94406815397831,43.5452423383476,62.210827614776925,74.65554135588494
31.2,62.20584021126834,87.30181878219038,77.80954095147744,67.65471328719025,95.62628574077203,53.91903997705844,49.272349791288256,107.35359667228911,51.96437358755231,71.33880844937852,73.39807692260712,45.60623850619096,42.287894308252056,43.57845213075338,61.21739011104103,74.4841294090181
31.3,61.867216032731264,87.24336980453403,76.35926049443256,66.26439332025376,94.65608809444332,53.45362746193155,48.97938151869247,107.74114759899739,51.3809007819828,70.96919860180039,72.94089476763133,45.56023998827113,42.466420191309524,42.85949890243239,60.247042988333334,74.38303377081257
31.4,61.73061012448027,87.17601203571533,75.07149857276494,64.5878165347977,94.34432523637926,53.06893778328065,48.96510715675092,107.08230476184885,51.42181240943508,70.30862376081669,72.25467151123081,45.742897738863185,41.90638099038388,42.56227967393079,59.83001685330545,74.3118235566365
31.5,61.36057364195125,86.38690717522631,74.31442077042874,63.145148297564006,93.54606722857224,52.7678933776642,48.64626326200654,106.93521733704894,52.1084916906795,70.37744515599496,72.37362441670518,45.56937950266276,42.10941426430166,42.354797936255736,58.99642805068612,74.1178837676853
31.6,61.230171972930926,85.9592587428939,73.79634639572426,62.21022619831585,92.66834369620373,52.26701116012858,48.14346520452501,106.96293188685843,51.40597343635729,69.95449600385957,71.88170099500098,45.480634649477444,41.9795744408913,42.014786901300866,57.98261392453274,74.26043463472985
31.7,60.80031046060094,85.55004139542497,80.56681461299144,60.799307639712055,92.32355415100682,52.10442656765795,48.171211390600696,106.89197856857135,51.485868874454795,69.8777023445814,72.18652427123189,45.258410642025346,41.22856098962386,41.58791951847181,57.36390646692822,73.7637451315064
31.8,60.91327916391146,85.02771326927437,80.29213622837213,59.57679649925042,91.68266679979965,51.850952931953515,48.0746092199367,107.28333533542587,50.883008651734535,69.41860090777539,71.5391104148232,45.211962916291625,41.407693540955265,40.797064127421706,56.706352419636744,73.36073722878669
31.9,60.60005687193681,84.42490246038922,79.94540841069455,58.125425999189694,90.61768153678044,51.25641914690357,47.51821642722419,106.40662859662854,50.25763460332286,69.27657100803262,71.48841808684742,45.22266018765348,41.422409602262334,40.20128835617856,55.76226202765765,73.36904973512927
32.0,59.802388834367015,84.39554641942262,79.02877156415897,57.14852629469564,89.69157839193056,51.22879147464461,47.47080931020558,105.91277985815942,49.8203407466753,68.68507772923539,71.49697557202484,44.834609457614434,41.02452554883722,40.233960508477665,55.14871228588602,72.97796667901001
32.1,59.55376629620682,84.78985177647053,79.52059772418036,55.191071085929046,88.91328345352858,50.85929953671044,47.11307328842207,106.32782482479462,49.17636100304672,68.351400613464,71.13168058708746,44.372889792499606,40.697949634258656,39.110389844710085,54.109982962059675,72.9731464467454
32.2,59.42479327634645,84.16467662433838,77.56610837731999,53.94333460580135,88.87962603064354,49.937561742672074,46.396262065466416,105.48798616220115,48.355788207942496,68.25821093239622,71.3951520868777,44.3923542255834,40.868806024036296,39.26589165655382,53.311771396295285,73.42258704247774
32.3,58.804812730480236,84.27862381446623,76.98234148277166,56.744081345217666,88.97694143554521,50.45962145798588,46.796145857499894,104.91721818402775,64.91643796327448,68.19686366552133,70.6486308206454,44.30720809895924,40.851453971218376,38.58510009490432,52.35835561563713,73.03364053959123
32.4,58.70672100858578,83.26127899658054,76.43215409442672,55.37236794660162,88.97747470463206,49.518809343013196,46.27205266195804,104.38354218788285,63.97337219353855,68.13112732604777,71.12158818360534,44.25777959462748,40.36348925405443,37.70069312223771,51.26110090873861,73.14705971081602
32.5,58.518810748368594,83.32254393528993,75.55080378839854,53.61425656768567,89.09211437558099,48.878618480775934,45.834039883827,103.67270219049696,47.65683145679926,67.86539721131166,70.54845550968739,44.545276329692825,40.36696921402789,36.826922473356795,50.01366239908625,72.76764995064474
32.6,57.85604836871526,82.91249137171047,74.82461951606282,52.75613355725605,88.55163344662004,48.85504727468601,45.77697939307839,103.35448200216575,64.18472236307497,67.45805447389057,70.88531507746441,43.9732745079299,40.193549009435785,36.6029649752293,49.112837948497486,72.88366272608417
32.7,57.86020531967503,82.43538750958014,75.35029082203754,52.059653015624434,88.05639608896293,48.49828354813168,45.463577607980696,103.20880193087486,63.41766330095561,67.11522744931558,70.1980353222558,43.9842640518968,40.161580883923435,35.74831508961934,48.19414091149596,72.65091158442326
32.8,57.51466041218785,82.41306633263332,74.72362686476023,51.19118773647323,88.24287896723449,47.89927415863171,45.10855049595985,102.34897863194023,63.66735402346867,66.35981545082552,70.0939639663984,43.95536343251722,40.037782168221796,35.255146242850074,47.124827131156394,71.82626084728582
32.9,57.0958205256666,82.1458399845326,74.43597580105302,50.7605875113686,88.25958759307309,47.73297293062938,45.013525559112665,101.86642106056188,63.337841379411714,65.94437795790455,70.01921701468703,43.349462335560176,39.924619159028055,34.72487289972428,46.01274215407096,72.13909896250527
33.0,56.420096572449005,81.94587476012175,73.85760486869786,49.653887557033606,88.61204903527897,47.22814346114519,44.585756046001734,101.4442442551556,62.59596194691441,65.66274114682419,69.79889527197855,43.43419567348036,39.67918325468367,33.87902438092833,44.881040549917216,72.11310712931427
33.1,56.012777483225754,81.2556199184948,73.27065452380273,49.162573672075816,88.39673359176994,46.839451142699374,44.48389427278055,100.87590290777214,62.57350503498886,64.96426149934712,69.37779305836077,43.249650336775176,39.53197129069352,33.370428391279816,43.7089607166299,71.78899137514259
33.2,55.92303329909701,81.54556658390258,72.20815082528519,48.02699580843677,88.55746255088832,46.58987714357743,44.17988018045924,100.33027736959949,61.87991923958862,64.66094409594093,69.36756624411996,42.9120459414345,39.485328326364275,32.41559624339906,42.92535473117675,71.74746246985207
33.3,55.22408291713655,87.06530191110814,71.58738056041506,47.38814869822153,87.6209423534843,46.67697560285498,44.09139021341051,99.5393811039988,61.58372354357445,64.04328164924996,69.13068586449401,43.1559442986045,39.207954201894275,31.69160394311318,46.94878577796958,72.04357707039381
33.4,54.87196475167889,86.98762989434927,71.02248752859086,46.36431455098153,87.55031475941409,45.63043555578578,43.25268290041142,99.11439286271772,60.92289644749128,64.31718048345928,69.05519149050994,43.03171870301473,39.37856912411339,30.96965308875901,41.06056736059962,71.48209966727734
33.5,54.29335677308604,87.50160826922837,70.60295433507713,45.779233564222466,86.92196959301262,45.53032198520031,43.25890289971899,98.65304783294376,61.41783798638529,63.90026841088896,68.81667057412199,42.70461483726034,39.307725162305815,30.494856855649765,45.209434097677715,71.84384036535076
33.6,53.74881363874617,86.90603754840436,69.41764558552227,45.6767810602839,86.73703362933047,44.83721032105278,42.64909981286063,98.17013860225948,60.784326080389874,63.64199865522321,68.65485122230864,42.347919215969604,39.10275852390426,29.76370062738497,44.46866669477873,72.46205352096143
33.7,53.659610314376856,86.349377406444,68.73190365812731,45.27549500489005,86.81863836974225,44.6896566851528,42.623699432486944,97.42125465922172,60.133785731065515,63.087549323058816,68.21840832108157,42.31040797661912,38.84860661868805,28.931603317116444,43.53138567500516,70.93112683219687
33.8,52.69774422529994,86.42158206445862,68.16874339868195,44.681282089455635,85.84035933531652,44.45867704094397,42.3044472444352,97.19368456721058,59.641805004380856,63.1556431988123,68.50789812412066,42.035199963930864,39.08819922487059,28.53237176994587,42.711623348882796,70.62824476158481
33.9,52.671538107710546,86.19673858499146,67.36558437914641,44.1669413922033,85.35949621856616,43.91522493524299,42.11017801088107,96.17337953896704,59.34192429165344,62.001406113169786,68.40578323340266,41.67249131481614,38.60647015709985,27.87697953902344,42.195549577906746,71.09920566200421
34.0,52.32955431991962,85.92660545671261,66.93305315256785,43.30472791198278,85.49016323666929,43.91776451513864,42.04242408141683,95.461161175916,58.52853918107371,60.978096181348135,67.50044106895619,41.62888521521655,39.08196877453484,26.81701501783185,41.27254548086173,70.29026264069334
34.1,52.12193533030032,85.54259447307619,65.89753092914404,42.777280356647346,85.1344748177227,43.49438989837383,41.55343391178313,95.61238351006861,57.76396417304167,60.38996727938024,67.76195429067124,41.598851524222056,38.57568268051339,26.431276009127934,40.594882826113356,70.44642140975184
34.2,51.69384690695317,85.84989659339435,65.9922520184522,41.80567209250548,85.01163306009293,43.007441069248394,41.32565399127742,95.16247673458031,57.224303769043274,60.13237757459832,67.47004634639904,41.102807085290365,38.38199679459476,26.03449168364199,39.852280516270426,70.18948882035197
34.3,51.58581300540311,85.82350724042077,64.74469106784741,40.9516232725052,85.06418500257705,42.78322531495991,41.077642273434485,94.1962955253822,56.931597202481555,59.368518902077156,67.371845473701,40.827347645706425,38.08574465346058,25.617339380760384,39.18719676440733,70.30526934127073
34.4,51.58232353357203,85.137594925543,71.14721503603698,40.22286185498398,84.5836476145497,41.88899267799832,40.44949719167122,94.62986958299807,56.5532181457751,58.772442703344694,67.39363852797689,40.916134849714965,38.047419037517066,24.905055004098756,38.45597389142263,70.01288255966469
34.5,50.60875159654691,84.60647636120964,70.02809538440657,39.65728993035947,84.14126725991315,41.33327893374635,40.001869514737244,93.77437027093082,56.92933734970676,58.26398340418777,66.96547031070011,40.40675195853697,38.382924007011255,24.12036486236353,38.385274732720994,70.21097014078808
34.6,50.80887200575697,85.14813681581491,69.71789670462965,39.06173718861371,84.25277003353722,41.009044898633704,39.718632777999375,93.32017525937091,56.39566468600817,58.2089086835211,67.16051390250075,40.23297537959212,38.38280772958723,23.699674306105525,37.72453806457597,69.39150440620867
34.7,50.37101616665699,84.74216263607447,68.83162902372797,38.89582735430879,83.85893196844943,40.93575343358183,39.60422634115913,91.96737693384205,55.90485613789924,58.03330774905176,66.38226294359042,40.04379857418676,37.89142982707495,23.535459084890064,36.98203109299368,69.10127707765218
34.8,49.72424439170666,84.93820968482598,67.6027106774618,38.22280868712273,82.77214997462954,40.02389669559808,38.762168921327174,91.94149769599596,55.372928128792196,57.610526102623844,66.36239568878267,39.3510396360053,37.951576394208374,23.25685993141716,36.840836115856305,69.21392535343404
34.9,49.13907311714298,84.47624078196979,67.39936759173163,37.80047948233326,83.38948236733674,39.737532611676585,38.38836510897069,91.37135896981192,55.3677224145682,57.012547885780485,66.12522199091927,39.15207635775011,38.03269476394284,22.954470259665005,36.29611058121402,69.05554546039369
35.0,49.49326499709363,84.99247072906327,67.3188378163616,37.28492052609195,82.16663563398535,39.22299829114536,38.273898772667835,91.24885607596573,55.2712052930057,56.49309289032094,65.7545167534904,38.739873889604794,38.14076964533835,22.157808613045585,35.804879165257574,68.49741146904353
35.1,48.74104963371577,84.35565711050047,66.6848198852259,37.03216938770134,81.81523120232048,38.677184449871184,37.686209911067635,90.41265160565328,54.54522306990978,56.04335611557337,65.62097336748084,38.60137399833326,38.016530736689944,22.165458780005707,35.222592635279604,68.30194577364344
35.2,48.356986859219745,83.55917795538215,65.29263628020462,36.85434142279223,81.30298636830972,38.109625199780865,37.11074801689897,90.19244553356216,55.697558560686275,55.75434612013791,65.49056457716435,41.40559705485728,37.30697056311428,21.512529986025264,35.1641567578519,68.07404210347596
35.3,47.64611266162166,83.1352659259407,64.28455862468317,42.75101811265792,80.71212980948509,37.48305836173175,36.75268595825213,89.48085299633892,55.5742844078891,55.09546269513557,65.02270918068007,41.02449395077609,37.637258407363674,21.256233272595846,34.50334329562637,67.68408943009673
35.4,47.15554526094046,83.13556812336196,64.3251175185896,42.243186862511195,80.939073642745,37.218844780041685,36.57632535487433,88.88089066624943,55.019493480424885,54.924812055324715,65.09023025433711,40.92309271218237,37.732920635969975,20.653885600266243,33.87362824713212,67.5068455026443
35.5,46.916166171659995,83.5357585837554,63.59183626882664,41.70018939963866,79.78127842080676,35.930523657384796,35.366616402597764,88.41317483055136,54.89970869667749,54.661115438093425,64.74417155774682,40.49026268275099,38.015691803457585,20.29567718648731,33.531770363924764,67.36922633708168
35.6,46.4099628928753,83.22382452316532,62.394515151182844,41.323582910089264,80.05941908464185,35.74043166257489,34.95857360367614,87.96946021507762,54.00662454909613,53.96261012549789,64.09990630284207,40.273513392660305,37.77693533918952,19.626200314507265,32.830633563495525,67.00718042483786
35.7,45.558172403435066,82.75500486150943,61.23078211906189,41.0542939921763,78.80203189602986,34.77407143906521,34.51229410680152,86.86126932634737,54.28580705668338,53.39908584369387,64.11297675627209,40.06105001447737,37.6155379043724,19.521350701008025,32.838869829653106,66.74324469050586
35.8,45.074707751204784,83.03138265719443,60.75290788332718,40.138886099100716,78.06353756964802,34.43903676163808,34.264023705485414,86.09636283061175,54.621602030005405,53.13948891145128,63.86588693124304,39.71524447161134,37.9873090370516,19.59978592997154,32.36569299191751,66.61435274830542
35.9,44.47690992223136,82.22327717784573,59.807090176140214,39.61814834183507,77.55607363967249,33.8708415056891,33.60796021412839,85.91284697206771,54.63849108054051,52.5801249055652,63.641503000645166,39.89052915265104,37.922717525478824,19.079731726967957,32.026853142740784,66.07437298761857
36.0,44.01901000989967,82.31392519861532,59.28436297822176,38.58307514373857,77.83537060003809,33.308036854866096,33.17352136822884,85.42302460826073,54.83837971425279,52.06417856260824,63.51020043110783,39.698779577555044,37.739875277126075,18.23603595874978,31.563757441125567,66.09376896645558
36.1,43.21388785583822,81.96917906384404,58.790796921993696,38.106420285007914,76.59186132420427,32.851871082529925,33.077055394731005,85.1018056355694,53.731281759038,51.52948222717928,63.42823209145048,39.66647217785242,37.766080831899274,18.109139927931913,31.259706271475192,66.18974089486291
36.2,43.362876620209875,82.05747354202596,57.76459052696822,37.64154709767173,76.47927185518557,32.21328546100017,32.350646145406856,84.83945000096513,53.64175709370818,50.9611403469866,62.98022355940562,39.57434313968377,37.55953224211903,17.471818914340645,31.034398885435166,66.16895063605287
36.3,43.215437387020145,81.10555642000769,56.934713879933284,36.39347857301478,75.62879754345056,31.58194775766447,31.70522734919702,84.36218444652698,53.0373183012203,50.418241214599355,62.600633303714254,39.58353051321069,37.51340684726709,17.135518725737874,30.941365047529203,65.36337215868787
36.4,42.48149831499504,80.67493299997093,56.597780797984825,36.36516686561836,75.25808878006157,31.51980893711934,31.79080498297578,83.54238340140047,52.804726988025024,50.03679198945624,62.574300868835536,39.315753059281434,37.41441843700461,16.68571674331639,30.175278148295263,65.05869306160746
36.5,42.220093949507586,81.12437175592561,55.894886960701484,35.37549421220348,74.2494130298752,30.994906117763726,31.374648006514075,80.0395307092386,52.31506243347129,49.451876735329776,64.80332098406974,38.91766416648754,37.01738963203442,16.20964257784066,29.967569471072036,64.91958131263439
36.6,41.348941985156,80.36154809946865,55.92858160769619,34.428994927518715,73.78489485264168,30.684511289182453,31.004179880508037,79.9239059279144,52.09642877627838,48.930103487216144,64.8523419888168,36.05871979868128,37.33933001930227,15.969097338651196,29.552575405869014,64.66282258552226
36.7,40.839196752912486,79.77804112894763,58.20958506482499,37.33762233648914,73.78243752172824,30.556110466095706,30.95452118207517,79.78853657496359,51.894069785845694,47.98753584372482,64.40462550598053,36.28012188564742,37.5402384688043,15.598757154644087,29.49995345534967,64.6782470861445
36.8,40.70950410408439,79.72977395530634,54.7931546236363,36.4293544749291,73.43369448326546,30.345518955265476,30.74825666498149,79.50153474532266,51.79869665785294,48.09825445623613,64.18054150372568,38.99806324370175,37.61480924013452,15.479884834638115,28.9977061916397,64.13741108519567
36.9,39.844036525756735,79.15986270333109,53.3718001454864,36.3428643190962,73.05868540633028,29.835944673796796,30.35482939462144,79.23897346060188,51.69133382192683,47.61202425534252,64.08367900353036,38.500093559649784,39.90538062198786,15.187246029059224,28.512696649701557,63.98536807292431
37.0,39.637486370889896,78.31975698976431,52.35489325222625,35.96130790196693,73.56818952903697,29.743181944250228,30.278991731106743,78.7968011567734,49.780522400295276,47.487160405599894,63.704405038777296,38.651218260846804,40.03253436153513,14.908149717441733,28.201600415464167,63.70894992016213
37.1,39.53299020102614,78.1056993908658,51.77186110936477,35.53291096990763,73.03710575121828,28.885345327422737,29.467724461823558,78.74477202534752,51.10399287661622,47.17316385595696,64.04276424831303,35.33513783269258,40.21370106878014,14.92542852056592,27.664966685242455,63.35419902301702
37.2,39.08945777291888,78.93914060514024,51.25011118911532,34.77604351545099,73.0064339520004,28.947049505034805,29.58310829948247,78.46388606727368,48.56004544423672,46.62870864798696,63.206593727866725,35.00558071798395,39.796972688523184,14.88861778177572,27.45476901076683,63.68847026596727
37.3,38.79823217297246,78.58182823120046,49.64319372536777,34.15692560205339,72.85172828139216,28.869005179052166,29.718879725070245,77.75832778697722,49.2668639722708,46.06778532320136,63.20779050126517,34.68890355374065,39.94130759412519,14.678420061700406,27.14161660215617,62.8247332605178
37.4,38.121810463375205,78.77368306532131,49.53202556021526,33.49626716369345,72.72425876921295,28.95391275241243,29.510182520565365,77.9376324690702,49.290731431479074,45.3936978964401,63.652313673906164,34.48297075461964,39.838413813338164,15.164705672992639,26.44342715665118,63.03525991254742
37.5,37.970103691123015,77.63741134282441,48.5854690049773,32.381399522026996,72.7054623877888,27.906839229657646,28.734731255980815,77.1195661016346,49.31323100455244,45.07676469905106,63.0815898771243,34.50951817656094,39.832077741188385,15.07438216681468,26.41528549466201,62.7915449661552
37.6,37.60591856427476,78.03004772407347,48.41301842520027,31.530872398020026,71.88670216016152,28.115372295786237,28.904256410718883,76.6185182916601,49.19151942703367,44.520355129055176,63.07180705186792,37.07358070115799,40.02778647702843,15.539364883537019,26.084911167064295,62.37040956604293
37.7,37.47105997543024,77.97440186639176,47.481415546440914,30.444116063506705,72.28192869299737,27.723038379367424,28.55830825113001,76.38657500167996,49.24757328924483,44.30532987507328,62.76681426964926,33.77769024952831,39.83960538861152,15.83343015268122,25.551412539104287,62.300979550346135
37.8,37.0525721092597,77.2784585813614,46.484369333028674,28.967072702001,72.13400658193098,27.86386898110967,28.471707573655657,75.82205195621887,48.81587473943563,43.99692555912893,62.39835682143195,33.77115139875045,39.84653367747481,15.679935927375631,25.251581537424908,62.24317944420166
37.9,36.63281725644585,77.42156331329875,51.55365171845725,27.590635978888834,71.61711873730505,28.07283848695393,28.96476446170214,76.07109502320233,48.99017831081046,43.7293472665318,62.631582753712216,33.5479520382725,40.093974050673125,15.518830783395964,24.946491588873297,62.464102899381686
38.0,36.448972378094716,77.20997396865306,51.75232634184002,35.72950037046141,71.95768640213541,27.610129112849513,28.553929991603752,75.24704505871252,48.52803792273186,43.42630729946045,62.22523320131718,35.78191049772777,39.880467374578025,15.524883122552094,24.630017967426205,61.95912857499128
38.1,35.93996193577988,77.36034766105024,50.702070816751544,35.47596666595656,72.0084200463844,26.701843823920022,27.62471657958875,74.81905281891314,48.91579678344017,42.825394984054,62.33485935865655,35.337926431960014,39.942139253644186,15.1892222919512,24.481890391514497,61.7380080986025
38.2,35.2368916017385,77.27644045568573,50.05629719396153,34.962389606841,71.85833217465569,27.17192769437102,28.261790787502665,73.93388240706275,48.907086694101444,42.516922387754924,62.028501967996434,35.12630794102898,40.26189851268552,15.373521502706842,23.865461423923882,61.53584782684353
38.3,34.7330134246463,77.19200268791437,48.903844341058104,34.3471242987711,71.49571020677426,26.590596687834584,28.02501632142999,73.97790948828803,48.63105839994963,42.548503842665184,62.00474270104039,35.06127738744817,39.913883140729794,15.57300863048035,23.493973538733258,61.212020257502246
38.4,34.54721906961952,77.04275163433269,47.672444258869746,33.95664296160077,71.87722123638424,25.894358424011177,27.46520939295027,73.43315188343529,48.27612710787816,42.46115063330393,61.2372983853223,34.62509071895658,40.10080082783004,15.504885638089949,23.162016781030907,60.919561612142495
38.5,34.38948000747346,77.07990291787283,47.35732711617258,33.13840223594404,70.89612990971598,26.412934586820324,27.975906765586203,72.85096026956774,48.44945345943853,42.4863417734727,61.49669752172374,34.56330043588909,40.263527043428326,15.712135985382641,22.875711967851803,60.62062755106531
38.6,34.951717576415966,76.02699300239266,47.29814045577781,31.929430430074152,71.21273652785572,26.332287290311882,27.681037723271164,72.20411807811303,48.30002155862411,42.11197681509524,60.84220627757649,34.11076562950985,40.693814810954585,14.984451527474702,22.541102022801564,60.06985675470502
38.7,34.18085246477873,75.21109361086086,46.401103132251876,31.248051075981394,70.8681217588049,26.0974065704315,27.561783773381283,71.81723617308039,47.803768303212095,41.859060245980345,60.73272285637914,33.6247495226807,40.21877478287155,15.271070731988498,22.15162692590931,60.262959575376975
38.8,34.16777543182173,75.90713331661391,46.15680831974531,30.030269701205874,70.69788389198655,26.56859022026644,27.917052186905362,71.50607986962761,47.44244425743886,41.431595919741994,60.4086210003721,33.16406302537633,40.46087546329001,14.801492337165797,22.142237818997266,59.506183685016346
38.9,33.70737110757088,75.56974770493623,45.22104368890818,28.53571419267845,70.15376706215157,25.54504891518023,27.078687356561762,70.72316163032522,47.35136947695078,41.21815496052382,59.878955480534756,33.12772869131023,40.14555575443936,15.031660902992638,22.018225528615222,59.27443016256364
39.0,32.84331972673815,74.8809721858245,44.64586901323551,30.474578067937124,70.38169471974857,25.222407145892966,26.843411868763653,70.34092044962473,47.431444178827824,41.197690433796325,60.37926806894417,33.03672120076866,40.209533098889544,15.216901135738745,21.306828475569468,58.93380513092934
39.1,32.8007901532778,74.16459785912127,44.49154563686225,29.819970573086938,70.20221236967818,25.537097491327646,26.946306550112425,70.22410886636801,47.5029906863433,41.19148541436937,60.29610414841122,32.66925216981355,39.88130569182633,15.016659907703774,21.261346824764477,58.82403189490669
39.2,32.71688660522104,74.67988508192292,44.28502543995379,29.093182881527675,69.97119927043447,24.78980676635655,26.408544583307204,69.87877009491908,47.068207062007176,41.24297981124306,59.450918252788505,32.159763760946376,39.866301764655624,14.740271450745189,20.88567502459118,58.932676181310214
39.3,32.48068684054242,74.17692856784637,43.87946429291732,28.51494525113105,69.9350697909994,25.042829538486927,26.605174408479815,68.77478412146644,47.48346226360236,41.05188139625743,59.28863256685567,32.0982151949092,39.75351124555135,14.533112229061942,20.599686707415646,58.68472466048334
39.4,32.46831297945164,73.91274233472883,44.36370163641253,27.199106521432988,69.6558401844374,24.634927716600185,26.119224467355444,68.35137657053625,46.881772212646894,41.03569331068756,59.089965319183314,31.15422214717103,39.52617049744285,14.654076717122079,20.16739735150171,58.673829443680646
