Index,Time (s) Adjusted,grouped_wild type 2M Sbfr_Series001_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series001_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series002_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series002_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series005_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series005_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series007_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series007_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series008_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series008_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series009_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series009_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series011_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series011_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series013_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series013_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series015_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series015_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series017_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series017_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series019_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series019_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series021_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series021_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series023_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series023_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series024_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series024_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series025_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series025_Crop001_GCamP_Results_260123_Mean2
377,37.6,13759.18,2495.423,14810.074,4382.871,6482.145,2158.589,5596.575,2210.025,7119.151,2272.788,9123.493,2418.13,16755.359,2153.4,9758.433,2737.209,5281.109,2255.844,10937.64,1253.902,5352.17,2266.739,7055.859,2387.946,9930.726,2159.469,25377.533,2603.893,15564.898,2359.43
378,37.7,13743.333,2490.064,14797.0,4383.629,6487.089,2169.533,5552.875,2203.2,7078.712,2263.864,9131.333,2403.232,16716.4,2149.38,9776.448,2748.567,5269.875,2246.188,10907.131,1249.213,5355.216,2277.386,7069.141,2382.054,9852.566,2153.035,25343.561,2592.307,15528.253,2354.595
379,37.8,13672.385,2479.705,14781.463,4372.333,6470.022,2168.089,5545.675,2204.975,7078.379,2251.364,9085.594,2406.71,16684.061,2151.36,9728.0,2745.358,5259.125,2262.172,10884.935,1257.787,5350.932,2273.841,7024.141,2387.098,9824.619,2154.124,25277.906,2597.013,15486.393,2350.595
380,37.9,13720.628,2485.103,14715.314,4386.815,6465.755,2168.478,5528.987,2206.975,7019.879,2249.045,8733.131,2459.174,16663.68,2150.7,9718.508,2746.388,5264.344,2265.047,10870.345,1249.59,5325.602,2277.261,7015.022,2386.467,9765.469,2153.46,25302.199,2595.36,15451.114,2356.658
381,38.0,13701.333,2486.128,14704.889,4385.944,6458.167,2163.233,5503.462,2197.462,6998.727,2249.394,8742.782,2455.029,16628.08,2144.24,9718.567,2746.657,5264.906,2252.359,10822.377,1252.361,5329.489,2276.943,6994.087,2384.478,9735.301,2154.681,25224.066,2596.947,15394.62,2351.089
382,38.1,13673.538,2490.974,14733.723,4385.371,6465.722,2159.811,5502.125,2202.363,6939.939,2251.439,8796.536,2455.232,16601.199,2158.0,9679.209,2728.537,5248.859,2256.281,10808.983,1248.754,5310.523,2273.364,6965.674,2386.076,9682.274,2156.611,25177.84,2590.427,15429.734,2350.874
383,38.2,13642.462,2490.244,14695.37,4397.259,6467.889,2162.633,5491.325,2205.975,6892.985,2264.773,8780.71,2460.507,16559.859,2170.74,9677.791,2739.06,5222.391,2265.078,10769.967,1253.525,5314.648,2271.807,7115.043,2392.457,9670.637,2155.08,25184.746,2598.333,15412.089,2355.519
384,38.3,13634.513,2483.769,14586.37,4419.611,6459.089,2168.089,5471.575,2205.775,6893.242,2237.0,8782.841,2455.174,16557.641,2154.2,9628.672,2739.537,5235.062,2261.531,10715.885,1249.066,5309.341,2269.989,6976.424,2383.163,9616.115,2151.257,25160.533,2594.8,15368.038,2362.481
385,38.4,13644.295,2487.526,14494.759,4453.519,6443.633,2163.456,5472.95,2214.15,6835.333,2242.333,8805.725,2450.768,16452.58,2151.4,9627.0,2751.881,5238.188,2259.438,10637.082,1256.902,5318.83,2271.943,7101.5,2394.152,9603.584,2151.142,25181.506,2588.867,15327.86,2357.721
386,38.5,13645.09,2479.449,14442.37,4420.871,6469.111,2167.556,5493.825,2208.55,6869.727,2236.727,8779.754,2450.652,16463.42,2157.54,9627.045,2735.716,5227.25,2254.766,10619.017,1253.033,5300.102,2274.545,7098.0,2394.098,9553.505,2148.372,25148.014,2593.4,15313.025,2357.253
387,38.6,13606.141,2491.667,14397.611,4418.815,6441.267,2158.411,5474.812,2201.15,6782.712,2245.667,8789.275,2451.203,16392.721,2150.6,9615.492,2736.284,5212.469,2252.859,10590.115,1252.492,5309.159,2270.33,7088.283,2393.924,9534.133,2160.381,25193.934,2588.453,15270.266,2356.494
388,38.7,13580.68,2489.41,14353.796,4405.871,6459.089,2165.478,5488.675,2199.788,6782.667,2239.424,9020.479,2431.739,16358.12,2153.78,9619.224,2745.433,5212.391,2263.906,10549.017,1251.41,5286.25,2279.352,7077.152,2391.935,9494.938,2149.407,25087.467,2594.8,15248.734,2357.025
389,38.8,13548.475,2492.218,14303.611,4371.185,6409.722,2162.344,5462.275,2210.4,6712.712,2246.788,9024.769,2433.217,16373.92,2150.58,9609.388,2746.0,5217.719,2254.328,10490.672,1253.525,5282.852,2269.261,7087.707,2392.076,9452.0,2153.168,25086.307,2596.0,15249.873,2357.506
390,38.9,13539.948,2487.59,14397.463,4300.667,6423.478,2165.645,5461.625,2209.675,6769.227,2224.409,9029.71,2435.681,16284.0,2160.14,9591.239,2729.567,5206.328,2259.281,10417.312,1251.164,5272.432,2280.898,7094.565,2392.326,9413.274,2146.513,25147.307,2590.72,15210.798,2357.595
391,39.0,13548.975,2484.718,14071.481,4390.241,6418.589,2171.022,5454.438,2198.975,6762.515,2237.576,9027.652,2427.362,16271.4,2165.18,9594.149,2734.97,5216.547,2258.0,10392.196,1257.229,5264.898,2274.477,7085.326,2389.087,9386.115,2147.832,25082.6,2594.16,15209.278,2358.468
392,39.1,13491.448,2486.064,14441.981,4306.056,6420.4,2167.056,5442.75,2203.962,6747.197,2224.727,9065.493,2442.029,16209.7,2158.34,9576.776,2732.075,5203.656,2252.688,10353.312,1250.229,5265.148,2274.83,7067.598,2389.565,9385.761,2159.071,25029.84,2596.107,15166.342,2359.582
393,39.2,13460.68,2477.039,14258.723,4346.704,6414.4,2165.389,5454.737,2203.913,6773.697,2245.455,9052.348,2434.377,16206.06,2155.96,9582.508,2730.269,5194.688,2255.922,10328.213,1250.738,5272.034,2273.17,7068.207,2388.652,9360.682,2154.717,25061.773,2592.28,15146.671,2353.228
394,39.3,13486.448,2478.077,14001.277,4337.315,6401.811,2165.289,5445.812,2209.775,6744.015,2239.076,9055.392,2433.203,16111.48,2150.08,9564.94,2736.209,5184.062,2254.094,10317.442,1249.574,5253.295,2265.773,7100.065,2393.446,9296.124,2148.956,25022.812,2589.68,15136.835,2356.19
395,39.4,13449.436,2470.551,13952.223,4390.629,6417.489,2165.133,5453.55,2202.775,6729.818,2238.606,9046.826,2427.522,16146.92,2160.22,9516.388,2737.866,5177.141,2260.844,10223.983,1248.229,5252.557,2280.682,7071.13,2393.196,9251.734,2152.752,24984.746,2587.467,15150.823,2344.392
396,39.5,13468.038,2489.295,13894.186,4492.944,6419.278,2167.967,5441.5,2203.637,6688.849,2242.045,9050.782,2430.304,16127.38,2148.88,9530.463,2738.254,5195.984,2256.891,10157.655,1253.656,5250.182,2272.852,7061.891,2389.565,9215.407,2149.46,24986.174,2588.533,15163.456,2351.62
397,39.6,13432.462,2483.974,13614.519,4603.852,6430.267,2160.956,5457.913,2200.837,6657.515,2237.091,9046.782,2426.304,16147.86,2142.96,9533.299,2737.597,5180.812,2259.938,10202.819,1255.738,5233.966,2273.534,7048.707,2396.957,9170.07,2157.027,24971.586,2593.48,15087.393,2353.025
398,39.7,13405.436,2486.449,14141.074,4565.056,6424.633,2165.056,5451.062,2200.738,6675.651,2240.803,9008.956,2427.246,16015.08,2161.66,9520.224,2738.806,5190.109,2253.047,10154.983,1255.295,5237.307,2269.943,7040.641,2382.533,9124.593,2156.31,24944.467,2579.453,15077.089,2357.304
399,39.8,13417.846,2529.897,13807.907,4800.907,6384.156,2170.311,5452.425,2222.087,6685.833,2253.621,8993.188,2430.898,15907.8,2151.72,9516.836,2731.552,5181.641,2246.016,10091.147,1242.885,5231.477,2279.966,7031.924,2387.587,9051.673,2156.735,24873.641,2578.12,15068.86,2356.557
400,39.9,13353.615,2542.961,14192.074,4793.648,6402.367,2177.156,5552.3,2276.225,6692.015,2245.121,9177.913,2404.942,15801.46,2149.08,9507.656,2739.015,5221.281,2303.547,10048.377,1248.246,5242.045,2317.295,7080.793,2423.75,9085.92,2211.85,24862.746,2622.48,15120.228,2378.418
401,40.0,13266.128,2541.436,13911.741,5012.204,6440.489,2249.8,5539.125,2287.675,6762.394,2271.803,9230.913,2464.884,15798.48,2164.24,9548.478,2832.015,5224.25,2300.531,8193.885,884.148,5244.909,2318.682,7014.793,2488.022,9091.77,2240.726,24800.732,2625.653,15112.202,2382.367
402,40.1,13217.73,2543.0,13561.037,5187.907,6431.967,2261.889,5539.025,2298.3,6770.318,2283.394,9259.971,2473.014,15801.9,2175.48,9569.179,2872.284,5173.484,2288.703,8090.164,888.869,5231.648,2317.739,7140.848,2483.859,9062.222,2249.637,24745.199,2627.587,15058.62,2393.228
403,40.2,13031.73,2540.244,13747.296,5099.852,6418.767,2261.2,5479.625,2291.062,6743.485,2273.803,9240.695,2481.58,15721.54,2188.46,9593.358,2882.492,5169.328,2293.672,10232.951,1282.213,5231.841,2315.182,6996.37,2490.783,9028.0,2247.159,24720.881,2623.333,15011.418,2392.557
404,40.3,13002.18,2536.346,13338.741,5273.981,6412.745,2265.278,5458.325,2299.212,6699.03,2280.03,9203.305,2481.261,15530.28,2187.06,9551.851,2888.522,5117.906,2291.0,10174.328,1289.967,5185.545,2329.716,6952.663,2494.38,8949.23,2261.274,24608.881,2624.44,14933.886,2385.949
405,40.4,12940.333,2543.321,13682.481,5218.574,6398.778,2257.878,5433.837,2297.238,6663.833,2267.348,9256.667,2484.058,15507.66,2196.48,9483.03,2890.597,5088.391,2299.141,10128.36,1291.197,5169.511,2325.057,6917.272,2484.674,8913.54,2252.327,24553.721,2627.693,14873.494,2398.785
406,40.5,12819.32,2540.551,13730.723,5147.722,6402.633,2263.5,5409.438,2300.925,6645.833,2273.576,9200.913,2478.58,15378.3,2181.7,9428.448,2888.821,5048.0,2384.969,7943.853,893.541,5131.591,2325.045,6905.522,2491.37,8868.248,2254.549,24551.934,2623.0,14855.86,2388.101
407,40.6,12721.846,2535.872,13023.314,5446.389,6391.956,2258.756,5391.163,2307.45,6625.061,2270.333,9173.058,2475.522,15227.9,2186.02,9393.104,2877.806,5051.281,2293.406,7946.0,890.525,5126.023,2313.341,6888.0,2495.826,8824.222,2256.124,24468.107,2627.453,14794.873,2396.354
408,40.7,12597.448,2528.91,13111.777,5430.778,6368.056,2250.878,5337.975,2303.312,6607.136,2274.424,9188.464,2476.551,15187.18,2188.56,9338.97,2884.91,4994.906,2300.031,7913.476,891.328,5114.159,2325.045,6851.0,2487.489,8785.301,2258.389,24414.641,2632.533,14723.418,2403.051
409,40.8,12516.154,2533.269,13141.204,5353.463,6340.844,2249.622,5334.05,2297.712,6583.591,2264.636,9135.072,2483.536,15081.78,2179.84,9289.119,2886.03,4934.156,2374.047,7858.853,892.131,5041.761,2312.841,6808.62,2501.141,8717.186,2262.841,24341.439,2632.76,14675.811,2404.152
410,40.9,12370.167,2531.449,13196.981,5355.796,6309.433,2234.889,5284.362,2294.837,6579.864,2262.97,8950.145,2503.927,14980.92,2190.32,9244.627,2888.134,4929.156,2374.641,9859.836,1281.672,5045.33,2316.364,6781.467,2480.772,8684.734,2257.637,24306.654,2627.267,14585.873,2400.342
411,41.0,12248.487,2526.769,13203.611,5331.0,6323.722,2208.544,5267.212,2294.425,6565.924,2265.788,8983.971,2509.609,14883.66,2182.92,9221.508,2886.045,4913.281,2380.75,7803.754,891.443,5039.58,2329.193,6751.793,2489.13,8623.177,2260.434,24271.188,2628.067,14510.811,2390.772
412,41.1,12124.025,2529.051,13205.37,5249.204,6287.178,2184.033,5256.062,2293.462,6528.136,2286.152,8961.71,2505.478,14806.68,2188.86,9092.283,2879.866,4885.203,2376.312,7811.344,894.082,5031.08,2321.943,6721.707,2492.033,8608.212,2255.381,24166.666,2621.92,14452.595,2391.089
413,41.2,12002.448,2527.539,13140.981,5200.741,6275.411,2158.544,5225.675,2297.95,6514.121,2278.591,8919.769,2508.87,14774.32,2185.04,9062.283,2890.179,4858.156,2387.906,7799.147,894.393,4992.807,2321.864,6698.87,2488.272,8557.239,2255.726,24180.533,2620.453,14422.456,2399.367
414,41.3,11871.052,2526.346,12613.537,5452.185,6240.333,2148.811,5197.763,2289.462,6520.727,2283.152,8887.362,2506.232,14717.42,2190.34,9037.164,2886.836,4834.328,2376.406,7774.459,889.082,4954.727,2325.284,6678.87,2482.185,8548.628,2257.929,24114.627,2627.973,14341.063,2394.924
415,41.4,11747.257,2532.346,12746.944,5393.722,6210.333,2136.011,5201.125,2294.312,6532.833,2292.939,8840.956,2501.638,14584.76,2195.88,9016.403,2884.821,4811.406,2366.172,7821.131,898.885,4956.545,2316.727,6641.739,2483.522,8520.902,2260.451,24073.027,2619.64,14268.911,2391.342
416,41.5,11598.603,2522.026,12818.963,5364.537,6224.189,2148.056,5171.55,2292.875,6509.667,2283.439,9070.044,2472.203,14476.34,2190.96,8938.0,2885.866,4784.984,2381.578,7776.115,897.574,4942.148,2323.102,6609.696,2486.815,8479.053,2258.478,24032.213,2623.107,14152.316,2385.62
417,41.6,11522.513,2517.423,12839.296,5316.648,6228.533,2162.589,5146.225,2306.1,6527.439,2276.0,9052.739,2485.739,14392.14,2180.58,8889.552,2881.284,4786.062,2370.125,7728.213,887.459,4898.489,2310.932,6582.315,2483.293,8452.832,2256.496,23966.32,2619.8,14140.304,2381.684
418,41.7,11385.18,2527.949,12234.333,5560.944,6219.678,2168.433,5155.025,2305.337,6514.242,2286.03,9040.884,2480.826,14358.22,2191.18,8821.791,2878.194,4773.344,2375.359,7725.442,893.164,4927.273,2318.977,6544.924,2497.25,8412.797,2257.531,23912.773,2614.467,14088.405,2392.544
419,41.8,11274.013,2528.231,12314.259,5510.871,6220.333,2181.344,5132.55,2303.975,6516.864,2275.924,9021.754,2470.841,14272.26,2183.1,8819.164,2870.716,4726.594,2375.875,7699.508,894.295,4847.352,2313.364,6524.207,2488.467,8397.318,2255.929,23837.4,2617.493,13946.658,2394.025
420,41.9,11203.487,2518.333,12277.093,5514.111,6234.378,2190.422,5105.425,2289.512,6492.894,2280.197,9020.565,2474.725,14237.48,2198.24,8775.179,2883.119,4738.047,2377.141,7655.558,889.0,4824.216,2307.102,6494.152,2487.37,8353.194,2260.761,23768.199,2616.68,13917.544,2391.975
421,42.0,11067.641,2532.09,12218.481,5516.111,6249.678,2223.4,5101.362,2295.0,6510.424,2279.561,9024.246,2493.13,14159.7,2196.3,8759.851,2872.612,4714.297,2358.422,7604.115,893.689,4827.284,2307.659,6461.63,2492.337,8329.469,2257.124,23765.133,2620.44,13804.646,2392.304
422,42.1,11009.577,2510.372,12178.111,5499.185,6269.811,2242.8,5070.587,2302.587,6512.318,2281.409,8820.551,2506.768,14107.8,2189.82,8734.597,2879.97,4721.75,2373.453,7582.049,889.771,4817.011,2313.182,6416.554,2480.62,8313.283,2260.274,23668.24,2623.48,13782.86,2391.557
423,42.2,10888.82,2521.872,12196.963,5495.611,6248.489,2237.711,5056.288,2296.575,6496.061,2272.545,8812.928,2491.957,14025.02,2192.78,8650.731,2875.239,4715.719,2382.188,7536.771,892.0,4847.489,2316.818,6387.935,2495.098,8297.469,2261.513,23650.16,2610.667,13709.443,2394.0
424,42.3,10782.064,2510.833,12189.148,5496.407,6191.333,2149.645,5026.55,2298.788,6487.303,2286.258,8783.479,2501.507,13916.52,2190.72,8638.045,2880.269,4699.016,2375.25,7509.017,895.705,4792.875,2311.159,6448.065,2504.576,8082.646,2266.752,23548.826,2617.027,13622.86,2386.519
425,42.4,10695.423,2512.846,12109.704,5471.444,6149.767,2140.267,5005.725,2302.538,6417.591,2302.288,8789.898,2497.014,13822.66,2182.44,8597.448,2870.239,4704.344,2295.766,7466.574,890.426,4778.386,2312.0,6355.304,2498.109,8050.956,2277.0,23466.039,2609.453,13546.569,2403.848
426,42.5,10653.064,2511.961,12080.259,5472.463,6159.567,2140.3,5023.462,2293.587,6434.712,2293.879,8812.435,2502.898,13792.34,2202.2,8562.283,2871.522,4673.031,2369.109,7441.606,893.574,4760.125,2297.989,6297.38,2479.25,8048.867,2273.496,23465.119,2621.213,13521.911,2396.975
427,42.6,10530.705,2515.487,12067.13,5457.907,6144.156,2131.556,4996.663,2306.863,6455.5,2289.182,8789.087,2499.377,13668.78,2195.5,8522.821,2873.791,4658.75,2365.328,9230.442,1291.246,4752.682,2307.818,6293.391,2486.022,8033.611,2271.035,23390.24,2605.707,13444.557,2406.367
428,42.7,10448.795,2513.91,12043.019,5438.481,6158.189,2136.2,4982.475,2300.65,6421.197,2291.076,8805.218,2494.348,13602.46,2190.5,8487.239,2876.403,4657.859,2369.516,7408.59,888.18,4750.909,2302.898,6272.663,2487.946,8002.0,2276.664,23325.881,2612.2,13382.785,2390.696
429,42.8,10360.885,2511.628,11962.741,5440.074,6106.078,2136.756,4972.962,2298.012,6360.621,2295.136,8816.841,2504.623,13531.58,2197.38,8454.433,2878.463,4661.234,2375.609,9141.737,1292.754,4731.261,2300.602,6250.663,2487.293,7997.54,2276.814,23249.373,2607.147,13373.013,2389.456
430,42.9,10312.052,2518.91,11893.407,5444.093,6101.433,2136.322,4956.45,2296.7,6345.5,2286.318,8807.71,2494.652,13495.38,2190.56,8407.537,2869.418,4645.875,2374.016,7329.885,893.869,4731.136,2304.67,6220.761,2487.978,7964.248,2277.743,23183.934,2607.2,13263.165,2393.152
431,43.0,10239.308,2516.603,11824.87,5410.907,6092.089,2146.133,4939.5,2301.312,6315.651,2294.076,8804.898,2495.957,13454.74,2188.68,8375.552,2874.612,4623.656,2365.125,9104.033,1284.246,4702.148,2303.182,6223.783,2479.141,7945.752,2278.593,23162.746,2605.72,13200.595,2395.468
432,43.1,10162.833,2509.923,11764.259,5401.778,6081.033,2142.967,4922.562,2305.712,6384.561,2277.5,9018.667,2479.826,13378.32,2189.54,8343.731,2866.09,4626.906,2368.172,9053.787,1287.131,4690.761,2303.83,6183.989,2487.413,7933.186,2275.354,23065.961,2614.453,13166.506,2389.519
433,43.2,10126.743,2512.09,11739.037,5410.611,6072.5,2138.911,4921.1,2306.0,6327.697,2304.712,9031.754,2478.841,13324.54,2189.38,8304.164,2869.194,4620.469,2370.328,8987.278,1293.361,4663.932,2310.727,6176.207,2479.815,7918.301,2277.292,23025.947,2614.453,13096.569,2385.456
434,43.3,10059.346,2513.282,11533.481,5266.593,6049.044,2139.767,4908.225,2303.175,6303.591,2296.47,8983.507,2479.725,13304.88,2193.8,8261.881,2863.881,4624.5,2381.312,8975.131,1277.115,4667.659,2302.42,6136.38,2489.652,7935.885,2279.982,23107.812,2630.453,13040.798,2396.937
435,43.4,10017.282,2499.59,11523.87,5300.796,6039.567,2147.444,4896.587,2298.275,6268.742,2302.561,8992.942,2483.913,13195.72,2191.3,8202.926,2866.224,4603.484,2375.75,8933.804,1282.885,4646.239,2304.727,6115.522,2481.652,7883.345,2276.053,22983.613,2627.733,12992.215,2390.228
436,43.5,9952.641,2505.333,11504.056,5294.537,6032.711,2143.145,4894.237,2297.212,6264.985,2298.485,8995.551,2485.232,13133.02,2186.4,8180.612,2874.403,4621.438,2362.188,8905.426,1289.787,4631.182,2315.114,6137.728,2488.957,7864.885,2278.566,22983.146,2627.413,12929.595,2387.734
437,43.6,9935.667,2498.859,11433.704,5289.481,6009.322,2137.711,4867.987,2300.5,6247.303,2295.136,8988.739,2479.246,13071.32,2188.54,8114.806,2871.194,4578.016,2365.875,8883.508,1288.705,4619.5,2309.364,6095.848,2484.739,7878.097,2277.469,22901.906,2613.307,12881.975,2393.519
438,43.7,9867.32,2502.321,11360.5,5302.741,6002.444,2138.811,4866.85,2293.562,6203.273,2297.318,8975.58,2480.029,13014.54,2190.76,8121.687,2869.94,4575.406,2373.188,8822.836,1287.361,4598.591,2310.42,6071.935,2484.793,7854.372,2278.664,22717.561,2599.533,12822.811,2394.506
439,43.8,9790.718,2504.09,11289.87,5329.333,5980.444,2145.389,4862.425,2304.45,6246.864,2295.909,8976.29,2482.884,12955.46,2181.86,8057.866,2859.045,4576.531,2356.266,8816.59,1287.328,4593.739,2306.205,6078.935,2487.924,7838.726,2272.867,22621.373,2598.507,12764.684,2394.089
440,43.9,9728.615,2507.218,11205.981,5343.852,5954.533,2144.333,4843.725,2301.712,6264.045,2294.045,8962.044,2484.768,12921.9,2184.88,8041.597,2872.194,4572.609,2364.172,8810.655,1289.82,4593.148,2313.045,6040.337,2482.859,7829.903,2275.628,22724.867,2616.947,12713.418,2382.987
441,44.0,9725.333,2508.295,11502.537,5037.871,5938.044,2135.167,4843.75,2300.637,6278.697,2304.727,8960.638,2485.159,12830.9,2181.92,7995.627,2874.149,4547.922,2362.5,8779.459,1285.934,4574.466,2301.716,6046.87,2486.88,7796.92,2275.593,22661.48,2616.413,12523.671,2391.266
442,44.1,9632.5,2496.244,11456.074,5050.0,5912.4,2144.378,4838.337,2298.788,6312.924,2294.47,8994.261,2465.188,12810.64,2186.5,7947.582,2855.537,4533.859,2372.344,8764.377,1283.951,4558.045,2303.773,6038.5,2483.098,7768.974,2274.354,22576.947,2628.56,12477.949,2393.797
443,44.2,9582.577,2507.795,11419.259,5064.648,5913.533,2140.067,4837.125,2295.4,6253.742,2299.424,8775.58,2500.29,12758.94,2181.68,7900.896,2864.209,4532.781,2365.609,8736.345,1290.033,4526.875,2306.466,6009.087,2488.685,7775.841,2278.434,22509.76,2618.587,12470.646,2401.152
444,44.3,9525.552,2501.282,11390.611,5048.815,5875.267,2140.633,4839.75,2310.075,6257.651,2310.636,8978.565,2467.478,12719.8,2198.74,7887.269,2871.388,4509.172,2361.156,8713.541,1284.672,4517.273,2304.227,5987.717,2484.141,7752.867,2281.708,22450.16,2629.133,12381.62,2402.608
445,44.4,9483.5,2510.756,11337.167,5045.074,5853.567,2139.855,4689.312,2319.8,6251.621,2309.758,8978.551,2475.362,12654.64,2185.62,7838.657,2870.299,4509.75,2362.938,8681.853,1281.607,4510.17,2299.284,6000.174,2484.141,7710.212,2283.018,22351.613,2619.387,12304.848,2388.114
446,44.5,9377.667,2503.526,11252.852,5046.667,5835.367,2138.767,4694.325,2322.725,6274.167,2320.742,8779.71,2505.739,12604.1,2183.56,7819.597,2864.343,4480.609,2373.875,8666.328,1287.361,4491.125,2307.784,5979.652,2479.359,7718.974,2275.327,22306.773,2613.8,12261.962,2400.013
447,44.6,9334.27,2504.282,11141.611,5071.629,5816.511,2140.711,4682.312,2321.25,6232.864,2311.712,8817.479,2501.435,12588.6,2194.58,7753.925,2862.254,4478.688,2374.141,8626.196,1283.623,4459.386,2301.307,5966.239,2480.543,7695.832,2273.956,22233.6,2617.787,12202.431,2388.861
448,44.7,9271.808,2495.859,11016.223,5076.074,5784.389,2131.578,4676.388,2307.875,6182.227,2301.955,8815.159,2506.536,12548.0,2188.22,7732.06,2854.761,4483.5,2367.781,8564.164,1286.459,4462.682,2303.341,5970.293,2486.967,7681.478,2278.858,22129.92,2615.373,12115.962,2400.443
449,44.8,9225.654,2506.41,11264.907,4754.074,5777.433,2142.367,4656.225,2321.012,6221.909,2309.333,8804.261,2492.073,12462.78,2190.9,7673.015,2852.701,4455.172,2364.016,8520.459,1288.803,4429.489,2304.148,5939.261,2486.511,7683.318,2277.867,22085.746,2622.52,12060.013,2396.126
450,44.9,9149.359,2489.154,11218.037,4756.741,5739.167,2141.145,4663.1,2321.4,6171.97,2299.455,8792.42,2495.42,12435.56,2183.48,7668.239,2862.896,4456.562,2366.344,8510.229,1288.934,4429.659,2297.523,5952.837,2481.239,7659.018,2278.133,21804.199,2595.92,12006.886,2402.165
451,45.0,9068.68,2496.718,11156.796,4778.611,5708.911,2137.889,4660.562,2320.675,6171.212,2308.742,8808.029,2496.043,12372.34,2178.94,7613.672,2855.179,4426.859,2371.359,8502.935,1289.508,4429.636,2307.83,5930.261,2485.326,7670.974,2278.389,21812.812,2613.013,11944.089,2390.848
452,45.1,9021.205,2493.397,11064.5,4797.333,5709.933,2143.656,4679.462,2321.863,6138.955,2300.0,8788.318,2500.333,12312.64,2186.58,7567.896,2862.358,4426.062,2364.062,8493.0,1294.738,4406.989,2313.511,5916.196,2480.293,7643.23,2275.496,21771.613,2616.24,11895.494,2391.228
453,45.2,9147.859,2482.923,10965.519,4769.667,5672.622,2140.422,4662.788,2319.0,5986.121,2316.727,8783.855,2487.826,12297.88,2188.04,7527.507,2863.015,4426.453,2370.891,8443.377,1290.213,4400.057,2307.795,5901.62,2481.522,7622.328,2274.425,21649.893,2609.653,11825.494,2387.392
454,45.3,8825.423,2495.526,10932.056,4745.352,5644.056,2142.711,4673.825,2313.137,6005.394,2323.0,8787.855,2487.884,12209.72,2185.08,7503.448,2866.731,4407.734,2359.469,8417.492,1293.344,4384.182,2316.045,5883.761,2487.25,7613.283,2268.841,21444.133,2577.613,11740.089,2402.481
455,45.4,8851.5,2496.333,10831.37,4749.648,5623.478,2143.289,4674.475,2324.0,6054.591,2302.545,8818.348,2498.217,12150.32,2193.02,7463.507,2856.985,4405.75,2356.719,8365.492,1279.262,4372.125,2304.318,5880.011,2484.478,7589.009,2280.965,21468.053,2613.667,11690.329,2401.038
456,45.5,8794.448,2501.667,10754.556,4714.741,5620.333,2139.433,4662.388,2315.35,5935.53,2322.833,8840.318,2499.058,12070.02,2181.38,7441.209,2856.045,4403.547,2365.172,8283.131,1292.131,4370.818,2310.159,5876.674,2478.359,7566.186,2282.894,21266.188,2583.453,11619.456,2398.291
457,45.6,8754.397,2494.731,10607.963,4737.0,5589.711,2146.944,4652.65,2317.55,5971.924,2314.061,8807.493,2500.768,12032.82,2186.08,7400.343,2860.672,4399.953,2361.891,8233.64,1286.492,4369.261,2318.102,5860.522,2484.359,7549.805,2280.478,21121.812,2581.413,11601.86,2394.62
